fuel,nems_scenario,simulation_year,breakpoint_id,wecc_consumption_breakpoint,price_surplus_adjusted
Gas,High growth,2036,1,301864970.5645,6.0644
Gas,High growth,2036,2,603729941.1289,6.1841
Gas,High growth,2036,3,905594911.6934,6.3037
Gas,High growth,2036,4,1207459882.2578,6.4234
Gas,High growth,2036,5,1509324852.8223,6.5430
Gas,High growth,2036,6,1811189823.3867,6.6627
Gas,High growth,2036,7,2113054793.9512,6.7824
Gas,High growth,2036,8,2414919764.5157,6.9020
Gas,High growth,2036,9,2716784735.0801,7.0217
Gas,High growth,2036,10,3018649705.6446,7.1414
Gas,High growth,2036,11,3320514676.2090,7.2610
Gas,High growth,2036,12,3622379646.7735,7.3807
Gas,High growth,2036,13,3924244617.3379,7.5004
Gas,High growth,2036,14,4226109587.9024,7.6200
Gas,High growth,2036,15,4527974558.4668,7.7397
Gas,High growth,2036,16,4829839529.0313,7.8594
Gas,High growth,2036,17,5131704499.5958,7.9790
Gas,High growth,2036,18,5433569470.1602,8.0987
Gas,High growth,2036,19,5735434440.7247,8.2184
Gas,High growth,2036,20,6037299411.2891,8.3380
Gas,High growth,2036,21,,99999.0000
Gas,High growth,2037,1,310875980.4349,6.1397
Gas,High growth,2037,2,621751960.8697,6.2626
Gas,High growth,2037,3,932627941.3046,6.3856
Gas,High growth,2037,4,1243503921.7394,6.5085
Gas,High growth,2037,5,1554379902.1743,6.6315
Gas,High growth,2037,6,1865255882.6091,6.7544
Gas,High growth,2037,7,2176131863.0440,6.8774
Gas,High growth,2037,8,2487007843.4788,7.0003
Gas,High growth,2037,9,2797883823.9137,7.1233
Gas,High growth,2037,10,3108759804.3485,7.2462
Gas,High growth,2037,11,3419635784.7834,7.3691
Gas,High growth,2037,12,3730511765.2182,7.4921
Gas,High growth,2037,13,4041387745.6531,7.6150
Gas,High growth,2037,14,4352263726.0879,7.7380
Gas,High growth,2037,15,4663139706.5228,7.8609
Gas,High growth,2037,16,4974015686.9576,7.9839
Gas,High growth,2037,17,5284891667.3925,8.1068
Gas,High growth,2037,18,5595767647.8274,8.2298
Gas,High growth,2037,19,5906643628.2622,8.3527
Gas,High growth,2037,20,6217519608.6971,8.4757
Gas,High growth,2037,21,,99999.0000
Gas,High growth,2038,1,319886990.3052,6.2150
Gas,High growth,2038,2,639773980.6105,6.3412
Gas,High growth,2038,3,959660970.9157,6.4675
Gas,High growth,2038,4,1279547961.2210,6.5937
Gas,High growth,2038,5,1599434951.5262,6.7199
Gas,High growth,2038,6,1919321941.8315,6.8461
Gas,High growth,2038,7,2239208932.1367,6.9723
Gas,High growth,2038,8,2559095922.4420,7.0986
Gas,High growth,2038,9,2878982912.7472,7.2248
Gas,High growth,2038,10,3198869903.0525,7.3510
Gas,High growth,2038,11,3518756893.3577,7.4772
Gas,High growth,2038,12,3838643883.6630,7.6034
Gas,High growth,2038,13,4158530873.9682,7.7296
Gas,High growth,2038,14,4478417864.2735,7.8559
Gas,High growth,2038,15,4798304854.5787,7.9821
Gas,High growth,2038,16,5118191844.8840,8.1083
Gas,High growth,2038,17,5438078835.1892,8.2345
Gas,High growth,2038,18,5757965825.4945,8.3607
Gas,High growth,2038,19,6077852815.7997,8.4870
Gas,High growth,2038,20,6397739806.1050,8.6132
Gas,High growth,2038,21,,99999.0000
Gas,High growth,2039,1,328898000.1756,6.2904
Gas,High growth,2039,2,657796000.3513,6.4199
Gas,High growth,2039,3,986694000.5269,6.5494
Gas,High growth,2039,4,1315592000.7026,6.6789
Gas,High growth,2039,5,1644490000.8782,6.8083
Gas,High growth,2039,6,1973388001.0539,6.9378
Gas,High growth,2039,7,2302286001.2295,7.0673
Gas,High growth,2039,8,2631184001.4052,7.1968
Gas,High growth,2039,9,2960082001.5808,7.3263
Gas,High growth,2039,10,3288980001.7565,7.4558
Gas,High growth,2039,11,3617878001.9321,7.5852
Gas,High growth,2039,12,3946776002.1077,7.7147
Gas,High growth,2039,13,4275674002.2834,7.8442
Gas,High growth,2039,14,4604572002.4590,7.9737
Gas,High growth,2039,15,4933470002.6347,8.1032
Gas,High growth,2039,16,5262368002.8103,8.2327
Gas,High growth,2039,17,5591266002.9860,8.3621
Gas,High growth,2039,18,5920164003.1616,8.4916
Gas,High growth,2039,19,6249062003.3373,8.6211
Gas,High growth,2039,20,6577960003.5129,8.7506
Gas,High growth,2039,21,,99999.0000
Gas,High growth,2040,1,337909010.0460,6.3658
Gas,High growth,2040,2,675818020.0921,6.4985
Gas,High growth,2040,3,1013727030.1381,6.6313
Gas,High growth,2040,4,1351636040.1842,6.7640
Gas,High growth,2040,5,1689545050.2302,6.8968
Gas,High growth,2040,6,2027454060.2763,7.0295
Gas,High growth,2040,7,2365363070.3223,7.1623
Gas,High growth,2040,8,2703272080.3683,7.2950
Gas,High growth,2040,9,3041181090.4144,7.4277
Gas,High growth,2040,10,3379090100.4604,7.5605
Gas,High growth,2040,11,3716999110.5065,7.6932
Gas,High growth,2040,12,4054908120.5525,7.8260
Gas,High growth,2040,13,4392817130.5985,7.9587
Gas,High growth,2040,14,4730726140.6446,8.0915
Gas,High growth,2040,15,5068635150.6906,8.2242
Gas,High growth,2040,16,5406544160.7367,8.3569
Gas,High growth,2040,17,5744453170.7827,8.4897
Gas,High growth,2040,18,6082362180.8288,8.6224
Gas,High growth,2040,19,6420271190.8748,8.7552
Gas,High growth,2040,20,6758180200.9208,8.8879
Gas,High growth,2040,21,,99999.0000
Gas,High growth,2041,1,346920019.9164,6.4412
Gas,High growth,2041,2,693840039.8329,6.5772
Gas,High growth,2041,3,1040760059.7493,6.7132
Gas,High growth,2041,4,1387680079.6658,6.8492
Gas,High growth,2041,5,1734600099.5822,6.9852
Gas,High growth,2041,6,2081520119.4986,7.1212
Gas,High growth,2041,7,2428440139.4151,7.2572
Gas,High growth,2041,8,2775360159.3315,7.3932
Gas,High growth,2041,9,3122280179.2479,7.5292
Gas,High growth,2041,10,3469200199.1644,7.6652
Gas,High growth,2041,11,3816120219.0808,7.8012
Gas,High growth,2041,12,4163040238.9973,7.9372
Gas,High growth,2041,13,4509960258.9137,8.0732
Gas,High growth,2041,14,4856880278.8301,8.2092
Gas,High growth,2041,15,5203800298.7466,8.3452
Gas,High growth,2041,16,5550720318.6630,8.4811
Gas,High growth,2041,17,5897640338.5794,8.6171
Gas,High growth,2041,18,6244560358.4959,8.7531
Gas,High growth,2041,19,6591480378.4123,8.8891
Gas,High growth,2041,20,6938400398.3288,9.0251
Gas,High growth,2041,21,,99999.0000
Gas,High growth,2042,1,355931029.7868,6.5167
Gas,High growth,2042,2,711862059.5737,6.6559
Gas,High growth,2042,3,1067793089.3605,6.7952
Gas,High growth,2042,4,1423724119.1473,6.9344
Gas,High growth,2042,5,1779655148.9342,7.0737
Gas,High growth,2042,6,2135586178.7210,7.2129
Gas,High growth,2042,7,2491517208.5078,7.3521
Gas,High growth,2042,8,2847448238.2947,7.4914
Gas,High growth,2042,9,3203379268.0815,7.6306
Gas,High growth,2042,10,3559310297.8683,7.7699
Gas,High growth,2042,11,3915241327.6552,7.9091
Gas,High growth,2042,12,4271172357.4420,8.0483
Gas,High growth,2042,13,4627103387.2288,8.1876
Gas,High growth,2042,14,4983034417.0157,8.3268
Gas,High growth,2042,15,5338965446.8025,8.4661
Gas,High growth,2042,16,5694896476.5893,8.6053
Gas,High growth,2042,17,6050827506.3762,8.7445
Gas,High growth,2042,18,6406758536.1630,8.8838
Gas,High growth,2042,19,6762689565.9499,9.0230
Gas,High growth,2042,20,7118620595.7367,9.1623
Gas,High growth,2042,21,,99999.0000
Gas,High growth,2043,1,364942039.6572,6.5922
Gas,High growth,2043,2,729884079.3145,6.7347
Gas,High growth,2043,3,1094826118.9717,6.8771
Gas,High growth,2043,4,1459768158.6289,7.0196
Gas,High growth,2043,5,1824710198.2862,7.1621
Gas,High growth,2043,6,2189652237.9434,7.3046
Gas,High growth,2043,7,2554594277.6006,7.4471
Gas,High growth,2043,8,2919536317.2578,7.5895
Gas,High growth,2043,9,3284478356.9151,7.7320
Gas,High growth,2043,10,3649420396.5723,7.8745
Gas,High growth,2043,11,4014362436.2295,8.0170
Gas,High growth,2043,12,4379304475.8868,8.1595
Gas,High growth,2043,13,4744246515.5440,8.3019
Gas,High growth,2043,14,5109188555.2012,8.4444
Gas,High growth,2043,15,5474130594.8585,8.5869
Gas,High growth,2043,16,5839072634.5157,8.7294
Gas,High growth,2043,17,6204014674.1729,8.8719
Gas,High growth,2043,18,6568956713.8301,9.0143
Gas,High growth,2043,19,6933898753.4874,9.1568
Gas,High growth,2043,20,7298840793.1446,9.2993
Gas,High growth,2043,21,,99999.0000
Gas,High growth,2044,1,373953049.5276,6.6677
Gas,High growth,2044,2,747906099.0553,6.8134
Gas,High growth,2044,3,1121859148.5829,6.9591
Gas,High growth,2044,4,1495812198.1105,7.1048
Gas,High growth,2044,5,1869765247.6381,7.2505
Gas,High growth,2044,6,2243718297.1658,7.3963
Gas,High growth,2044,7,2617671346.6934,7.5420
Gas,High growth,2044,8,2991624396.2210,7.6877
Gas,High growth,2044,9,3365577445.7486,7.8334
Gas,High growth,2044,10,3739530495.2763,7.9791
Gas,High growth,2044,11,4113483544.8039,8.1248
Gas,High growth,2044,12,4487436594.3315,8.2705
Gas,High growth,2044,13,4861389643.8592,8.4163
Gas,High growth,2044,14,5235342693.3868,8.5620
Gas,High growth,2044,15,5609295742.9144,8.7077
Gas,High growth,2044,16,5983248792.4420,8.8534
Gas,High growth,2044,17,6357201841.9697,8.9991
Gas,High growth,2044,18,6731154891.4973,9.1448
Gas,High growth,2044,19,7105107941.0249,9.2905
Gas,High growth,2044,20,7479060990.5525,9.4362
Gas,High growth,2044,21,,99999.0000
Gas,High growth,2045,1,382964059.3980,6.7432
Gas,High growth,2045,2,765928118.7960,6.8922
Gas,High growth,2045,3,1148892178.1941,7.0411
Gas,High growth,2045,4,1531856237.5921,7.1901
Gas,High growth,2045,5,1914820296.9901,7.3390
Gas,High growth,2045,6,2297784356.3881,7.4879
Gas,High growth,2045,7,2680748415.7862,7.6369
Gas,High growth,2045,8,3063712475.1842,7.7858
Gas,High growth,2045,9,3446676534.5822,7.9348
Gas,High growth,2045,10,3829640593.9802,8.0837
Gas,High growth,2045,11,4212604653.3783,8.2326
Gas,High growth,2045,12,4595568712.7763,8.3816
Gas,High growth,2045,13,4978532772.1743,8.5305
Gas,High growth,2045,14,5361496831.5723,8.6795
Gas,High growth,2045,15,5744460890.9704,8.8284
Gas,High growth,2045,16,6127424950.3684,8.9774
Gas,High growth,2045,17,6510389009.7664,9.1263
Gas,High growth,2045,18,6893353069.1644,9.2752
Gas,High growth,2045,19,7276317128.5624,9.4242
Gas,High growth,2045,20,7659281187.9605,9.5731
Gas,High growth,2045,21,,99999.0000
Gas,High growth,2046,1,391975069.2684,6.8188
Gas,High growth,2046,2,783950138.5368,6.9710
Gas,High growth,2046,3,1175925207.8053,7.1231
Gas,High growth,2046,4,1567900277.0737,7.2753
Gas,High growth,2046,5,1959875346.3421,7.4275
Gas,High growth,2046,6,2351850415.6105,7.5796
Gas,High growth,2046,7,2743825484.8789,7.7318
Gas,High growth,2046,8,3135800554.1474,7.8839
Gas,High growth,2046,9,3527775623.4158,8.0361
Gas,High growth,2046,10,3919750692.6842,8.1883
Gas,High growth,2046,11,4311725761.9526,8.3404
Gas,High growth,2046,12,4703700831.2210,8.4926
Gas,High growth,2046,13,5095675900.4895,8.6448
Gas,High growth,2046,14,5487650969.7579,8.7969
Gas,High growth,2046,15,5879626039.0263,8.9491
Gas,High growth,2046,16,6271601108.2947,9.1013
Gas,High growth,2046,17,6663576177.5631,9.2534
Gas,High growth,2046,18,7055551246.8316,9.4056
Gas,High growth,2046,19,7447526316.1000,9.5578
Gas,High growth,2046,20,7839501385.3684,9.7099
Gas,High growth,2046,21,,99999.0000
Gas,High growth,2047,1,400986079.1388,6.8944
Gas,High growth,2047,2,801972158.2776,7.0498
Gas,High growth,2047,3,1202958237.4165,7.2051
Gas,High growth,2047,4,1603944316.5553,7.3605
Gas,High growth,2047,5,2004930395.6941,7.5159
Gas,High growth,2047,6,2405916474.8329,7.6713
Gas,High growth,2047,7,2806902553.9717,7.8267
Gas,High growth,2047,8,3207888633.1105,7.9821
Gas,High growth,2047,9,3608874712.2493,8.1374
Gas,High growth,2047,10,4009860791.3882,8.2928
Gas,High growth,2047,11,4410846870.5270,8.4482
Gas,High growth,2047,12,4811832949.6658,8.6036
Gas,High growth,2047,13,5212819028.8046,8.7590
Gas,High growth,2047,14,5613805107.9434,8.9143
Gas,High growth,2047,15,6014791187.0822,9.0697
Gas,High growth,2047,16,6415777266.2211,9.2251
Gas,High growth,2047,17,6816763345.3599,9.3805
Gas,High growth,2047,18,7217749424.4987,9.5359
Gas,High growth,2047,19,7618735503.6375,9.6913
Gas,High growth,2047,20,8019721582.7763,9.8466
Gas,High growth,2047,21,,99999.0000
Gas,High growth,2048,1,409997089.0092,6.9700
Gas,High growth,2048,2,819994178.0184,7.1286
Gas,High growth,2048,3,1229991267.0276,7.2872
Gas,High growth,2048,4,1639988356.0369,7.4458
Gas,High growth,2048,5,2049985445.0461,7.6044
Gas,High growth,2048,6,2459982534.0553,7.7630
Gas,High growth,2048,7,2869979623.0645,7.9216
Gas,High growth,2048,8,3279976712.0737,8.0802
Gas,High growth,2048,9,3689973801.0829,8.2387
Gas,High growth,2048,10,4099970890.0921,8.3973
Gas,High growth,2048,11,4509967979.1013,8.5559
Gas,High growth,2048,12,4919965068.1105,8.7145
Gas,High growth,2048,13,5329962157.1198,8.8731
Gas,High growth,2048,14,5739959246.1290,9.0317
Gas,High growth,2048,15,6149956335.1382,9.1903
Gas,High growth,2048,16,6559953424.1474,9.3489
Gas,High growth,2048,17,6969950513.1566,9.5075
Gas,High growth,2048,18,7379947602.1658,9.6661
Gas,High growth,2048,19,7789944691.1750,9.8247
Gas,High growth,2048,20,8199941780.1842,9.9833
Gas,High growth,2048,21,,99999.0000
Gas,High growth,2049,1,419008098.8796,7.0456
Gas,High growth,2049,2,838016197.7592,7.2074
Gas,High growth,2049,3,1257024296.6388,7.3692
Gas,High growth,2049,4,1676032395.5184,7.5310
Gas,High growth,2049,5,2095040494.3980,7.6928
Gas,High growth,2049,6,2514048593.2777,7.8546
Gas,High growth,2049,7,2933056692.1573,8.0164
Gas,High growth,2049,8,3352064791.0369,8.1782
Gas,High growth,2049,9,3771072889.9165,8.3400
Gas,High growth,2049,10,4190080988.7961,8.5018
Gas,High growth,2049,11,4609089087.6757,8.6637
Gas,High growth,2049,12,5028097186.5553,8.8255
Gas,High growth,2049,13,5447105285.4349,8.9873
Gas,High growth,2049,14,5866113384.3145,9.1491
Gas,High growth,2049,15,6285121483.1941,9.3109
Gas,High growth,2049,16,6704129582.0737,9.4727
Gas,High growth,2049,17,7123137680.9533,9.6345
Gas,High growth,2049,18,7542145779.8330,9.7963
Gas,High growth,2049,19,7961153878.7126,9.9581
Gas,High growth,2049,20,8380161977.5922,10.1199
Gas,High growth,2049,21,,99999.0000
Gas,High growth,2050,1,428019108.7500,7.1213
Gas,High growth,2050,2,856038217.5000,7.2863
Gas,High growth,2050,3,1284057326.2500,7.4513
Gas,High growth,2050,4,1712076435.0000,7.6163
Gas,High growth,2050,5,2140095543.7500,7.7813
Gas,High growth,2050,6,2568114652.5000,7.9463
Gas,High growth,2050,7,2996133761.2500,8.1113
Gas,High growth,2050,8,3424152870.0000,8.2763
Gas,High growth,2050,9,3852171978.7500,8.4413
Gas,High growth,2050,10,4280191087.5001,8.6063
Gas,High growth,2050,11,4708210196.2501,8.7713
Gas,High growth,2050,12,5136229305.0001,8.9363
Gas,High growth,2050,13,5564248413.7501,9.1014
Gas,High growth,2050,14,5992267522.5001,9.2664
Gas,High growth,2050,15,6420286631.2501,9.4314
Gas,High growth,2050,16,6848305740.0001,9.5964
Gas,High growth,2050,17,7276324848.7501,9.7614
Gas,High growth,2050,18,7704343957.5001,9.9264
Gas,High growth,2050,19,8132363066.2501,10.0914
Gas,High growth,2050,20,8560382175.0001,10.2564
Gas,High growth,2050,21,,99999.0000
Gas,High growth,2051,1,437030118.6204,7.1969
Gas,High growth,2051,2,874060237.2408,7.3651
Gas,High growth,2051,3,1311090355.8612,7.5333
Gas,High growth,2051,4,1748120474.4816,7.7016
Gas,High growth,2051,5,2185150593.1020,7.8698
Gas,High growth,2051,6,2622180711.7224,8.0380
Gas,High growth,2051,7,3059210830.3428,8.2062
Gas,High growth,2051,8,3496240948.9632,8.3744
Gas,High growth,2051,9,3933271067.5836,8.5426
Gas,High growth,2051,10,4370301186.2040,8.7108
Gas,High growth,2051,11,4807331304.8244,8.8790
Gas,High growth,2051,12,5244361423.4448,9.0472
Gas,High growth,2051,13,5681391542.0652,9.2154
Gas,High growth,2051,14,6118421660.6856,9.3836
Gas,High growth,2051,15,6555451779.3060,9.5518
Gas,High growth,2051,16,6992481897.9264,9.7200
Gas,High growth,2051,17,7429512016.5468,9.8882
Gas,High growth,2051,18,7866542135.1672,10.0564
Gas,High growth,2051,19,8303572253.7876,10.2247
Gas,High growth,2051,20,8740602372.4080,10.3929
Gas,High growth,2051,21,,99999.0000
Gas,High growth,2052,1,446041128.4908,7.2726
Gas,High growth,2052,2,892082256.9816,7.4440
Gas,High growth,2052,3,1338123385.4724,7.6154
Gas,High growth,2052,4,1784164513.9632,7.7868
Gas,High growth,2052,5,2230205642.4540,7.9582
Gas,High growth,2052,6,2676246770.9448,8.1296
Gas,High growth,2052,7,3122287899.4356,8.3010
Gas,High growth,2052,8,3568329027.9264,8.4724
Gas,High growth,2052,9,4014370156.4172,8.6438
Gas,High growth,2052,10,4460411284.9080,8.8152
Gas,High growth,2052,11,4906452413.3988,8.9866
Gas,High growth,2052,12,5352493541.8896,9.1580
Gas,High growth,2052,13,5798534670.3804,9.3294
Gas,High growth,2052,14,6244575798.8712,9.5008
Gas,High growth,2052,15,6690616927.3620,9.6722
Gas,High growth,2052,16,7136658055.8528,9.8436
Gas,High growth,2052,17,7582699184.3436,10.0151
Gas,High growth,2052,18,8028740312.8344,10.1865
Gas,High growth,2052,19,8474781441.3252,10.3579
Gas,High growth,2052,20,8920822569.8159,10.5293
Gas,High growth,2052,21,,99999.0000
Gas,High growth,2053,1,455052138.3612,7.3483
Gas,High growth,2053,2,910104276.7224,7.5229
Gas,High growth,2053,3,1365156415.0836,7.6975
Gas,High growth,2053,4,1820208553.4448,7.8721
Gas,High growth,2053,5,2275260691.8060,8.0467
Gas,High growth,2053,6,2730312830.1672,8.2213
Gas,High growth,2053,7,3185364968.5284,8.3959
Gas,High growth,2053,8,3640417106.8896,8.5705
Gas,High growth,2053,9,4095469245.2507,8.7451
Gas,High growth,2053,10,4550521383.6119,8.9197
Gas,High growth,2053,11,5005573521.9731,9.0943
Gas,High growth,2053,12,5460625660.3343,9.2688
Gas,High growth,2053,13,5915677798.6955,9.4434
Gas,High growth,2053,14,6370729937.0567,9.6180
Gas,High growth,2053,15,6825782075.4179,9.7926
Gas,High growth,2053,16,7280834213.7791,9.9672
Gas,High growth,2053,17,7735886352.1403,10.1418
Gas,High growth,2053,18,8190938490.5015,10.3164
Gas,High growth,2053,19,8645990628.8627,10.4910
Gas,High growth,2053,20,9101042767.2239,10.6656
Gas,High growth,2053,21,,99999.0000
Gas,High growth,2054,1,464063148.2316,7.4240
Gas,High growth,2054,2,928126296.4632,7.6018
Gas,High growth,2054,3,1392189444.6948,7.7796
Gas,High growth,2054,4,1856252592.9264,7.9574
Gas,High growth,2054,5,2320315741.1580,8.1352
Gas,High growth,2054,6,2784378889.3895,8.3129
Gas,High growth,2054,7,3248442037.6211,8.4907
Gas,High growth,2054,8,3712505185.8527,8.6685
Gas,High growth,2054,9,4176568334.0843,8.8463
Gas,High growth,2054,10,4640631482.3159,9.0241
Gas,High growth,2054,11,5104694630.5475,9.2019
Gas,High growth,2054,12,5568757778.7791,9.3796
Gas,High growth,2054,13,6032820927.0107,9.5574
Gas,High growth,2054,14,6496884075.2423,9.7352
Gas,High growth,2054,15,6960947223.4739,9.9130
Gas,High growth,2054,16,7425010371.7054,10.0908
Gas,High growth,2054,17,7889073519.9370,10.2685
Gas,High growth,2054,18,8353136668.1686,10.4463
Gas,High growth,2054,19,8817199816.4002,10.6241
Gas,High growth,2054,20,9281262964.6318,10.8019
Gas,High growth,2054,21,,99999.0000
Gas,High growth,2055,1,473074158.1020,7.4998
Gas,High growth,2055,2,946148316.2040,7.6807
Gas,High growth,2055,3,1419222474.3060,7.8617
Gas,High growth,2055,4,1892296632.4079,8.0427
Gas,High growth,2055,5,2365370790.5099,8.2236
Gas,High growth,2055,6,2838444948.6119,8.4046
Gas,High growth,2055,7,3311519106.7139,8.5856
Gas,High growth,2055,8,3784593264.8159,8.7665
Gas,High growth,2055,9,4257667422.9179,8.9475
Gas,High growth,2055,10,4730741581.0199,9.1285
Gas,High growth,2055,11,5203815739.1219,9.3094
Gas,High growth,2055,12,5676889897.2238,9.4904
Gas,High growth,2055,13,6149964055.3258,9.6714
Gas,High growth,2055,14,6623038213.4278,9.8523
Gas,High growth,2055,15,7096112371.5298,10.0333
Gas,High growth,2055,16,7569186529.6318,10.2142
Gas,High growth,2055,17,8042260687.7338,10.3952
Gas,High growth,2055,18,8515334845.8358,10.5762
Gas,High growth,2055,19,8988409003.9377,10.7571
Gas,High growth,2055,20,9461483162.0397,10.9381
Gas,High growth,2055,21,,99999.0000
Gas,High growth,2056,1,482085167.9724,7.5755
Gas,High growth,2056,2,964170335.9448,7.7597
Gas,High growth,2056,3,1446255503.9172,7.9438
Gas,High growth,2056,4,1928340671.8895,8.1280
Gas,High growth,2056,5,2410425839.8619,8.3121
Gas,High growth,2056,6,2892511007.8343,8.4963
Gas,High growth,2056,7,3374596175.8067,8.6804
Gas,High growth,2056,8,3856681343.7791,8.8646
Gas,High growth,2056,9,4338766511.7514,9.0487
Gas,High growth,2056,10,4820851679.7238,9.2328
Gas,High growth,2056,11,5302936847.6962,9.4170
Gas,High growth,2056,12,5785022015.6686,9.6011
