site,generator_type,renewable_id,load_area,capacity_mw,connect_cost_per_mw,timezone_difference_from_utc,site_name_or_notes
Distributed_PV_CA_SDGE_117053255,Distributed_PV,117053255,CA_SDGE,23.8447328,,-8,
Distributed_PV_CA_SDGE_117153315,Distributed_PV,117153315,CA_SDGE,48.5666818,,-8,
Distributed_PV_CA_SCE_S_116353375,Distributed_PV,116353375,CA_SCE_S,39.7273814,,-8,
Distributed_PV_CA_SCE_S_117753395,Distributed_PV,117753395,CA_SCE_S,58.9996358,,-8,
Distributed_PV_CA_SCE_S_117853375,Distributed_PV,117853375,CA_SCE_S,358.2019154,,-8,
Distributed_PV_CA_SCE_S_117853395,Distributed_PV,117853395,CA_SCE_S,123.89685,,-8,
Distributed_PV_CA_SMUD_121453845,Distributed_PV,121453845,CA_SMUD,24.4286602,,-8,
Distributed_PV_CA_PGE_BAY_122053775,Distributed_PV,122053775,CA_PGE_BAY,50.6117528,,-8,
Distributed_PV_CA_PGE_BAY_122153775,Distributed_PV,122153775,CA_PGE_BAY,70.1878968,,-8,
Distributed_PV_CA_PGE_BAY_121953805,Distributed_PV,121953805,CA_PGE_BAY,15.4179802,,-8,
Distributed_PV_CA_SCE_S_117953405,Distributed_PV,117953405,CA_SCE_S,146.9633074,,-8,
Distributed_PV_CA_SCE_CEN_118853415,Distributed_PV,118853415,CA_SCE_CEN,110.7545082,,-8,
Distributed_PV_CA_PGE_N_120654015,Distributed_PV,120654015,CA_PGE_N,11.9621194,,-8,
Distributed_PV_CA_PGE_N_121053865,Distributed_PV,121053865,CA_PGE_N,15.9153344,,-8,
Distributed_PV_CA_SMUD_121153865,Distributed_PV,121153865,CA_SMUD,45.8343256,,-8,
Distributed_PV_CA_PGE_CEN_121253815,Distributed_PV,121253815,CA_PGE_CEN,56.2142756,,-8,
Distributed_PV_CA_SMUD_121353825,Distributed_PV,121353825,CA_SMUD,17.2015648,,-8,
Distributed_PV_CA_SMUD_121353855,Distributed_PV,121353855,CA_SMUD,68.8733976,,-8,
Distributed_PV_CA_PGE_N_121853855,Distributed_PV,121853855,CA_PGE_N,53.2760872,,-8,
Distributed_PV_CA_PGE_N_123253915,Distributed_PV,123253915,CA_PGE_N,13.6900498,,-8,
Distributed_PV_CA_SCE_S_115953415,Distributed_PV,115953415,CA_SCE_S,13.0425176,,-8,
Distributed_PV_NV_S_115353625,Distributed_PV,115353625,NV_S,422.6485956,,-8,
Distributed_PV_OR_WA_BPA_121154555,Distributed_PV,121154555,OR_WA_BPA,10.1714676,,-8,
Distributed_PV_OR_PDX_122954555,Distributed_PV,122954555,OR_PDX,63.4201694,,-8,
Distributed_PV_OR_W_123154415,Distributed_PV,123154415,OR_W,11.3375556,,-8,
Distributed_PV_OR_W_123354325,Distributed_PV,123354325,OR_W,23.7175232,,-8,
Distributed_PV_OR_WA_BPA_119954625,Distributed_PV,119954625,OR_WA_BPA,9.0707512,,-8,
Distributed_PV_CA_SCE_S_116953375,Distributed_PV,116953375,CA_SCE_S,86.0555276,,-8,
Distributed_PV_CA_SCE_S_117253355,Distributed_PV,117253355,CA_SCE_S,39.1187188,,-8,
Distributed_PV_CA_SDGE_116953275,Distributed_PV,116953275,CA_SDGE,58.0323128,,-8,
Distributed_PV_CA_PGE_N_121653905,Distributed_PV,121653905,CA_PGE_N,9.7712874,,-8,
Distributed_PV_CA_PGE_BAY_121953795,Distributed_PV,121953795,CA_PGE_BAY,117.0876028,,-8,
Distributed_PV_OR_W_122654195,Distributed_PV,122654195,OR_W,14.3411156,,-8,
Distributed_PV_CA_PGE_N_124154075,Distributed_PV,124154075,CA_PGE_N,19.7183714,,-8,
Distributed_PV_OR_PDX_122654525,Distributed_PV,122654525,OR_PDX,11.298686,,-8,
Distributed_PV_OR_W_123054495,Distributed_PV,123054495,OR_W,120.9586616,,-8,
Distributed_PV_WA_N_CEN_120554695,Distributed_PV,120554695,WA_N_CEN,13.6167276,,-8,
Distributed_PV_WA_N_CEN_119254715,Distributed_PV,119254715,WA_N_CEN,13.2094802,,-8,
Distributed_PV_OR_WA_BPA_120654655,Distributed_PV,120654655,OR_WA_BPA,9.2165122,,-8,
Distributed_PV_WA_W_122454595,Distributed_PV,122454595,WA_W,14.735112,,-8,
Distributed_PV_WA_ID_AVA_116754775,Distributed_PV,116754775,WA_ID_AVA,10.5398454,,-8,
Distributed_PV_CA_SCE_S_117153355,Distributed_PV,117153355,CA_SCE_S,53.5905776,,-8,
Distributed_PV_CA_SDGE_117053265,Distributed_PV,117053265,CA_SDGE,106.8216114,,-8,
Distributed_PV_CA_SCE_S_117353395,Distributed_PV,117353395,CA_SCE_S,225.4136444,,-8,
Distributed_PV_CA_PGE_S_119253555,Distributed_PV,119253555,CA_PGE_S,11.2509824,,-8,
Distributed_PV_CA_PGE_S_119553605,Distributed_PV,119553605,CA_PGE_S,12.7721972,,-8,
Distributed_PV_CA_PGE_CEN_119553675,Distributed_PV,119553675,CA_PGE_CEN,16.7236454,,-8,
Distributed_PV_CA_PGE_CEN_120453725,Distributed_PV,120453725,CA_PGE_CEN,56.4430762,,-8,
Distributed_PV_CA_PGE_BAY_122253745,Distributed_PV,122253745,CA_PGE_BAY,55.8591488,,-8,
Distributed_PV_OR_PDX_122654535,Distributed_PV,122654535,OR_PDX,19.6653674,,-8,
Distributed_PV_OR_W_123054505,Distributed_PV,123054505,OR_W,142.240651,,-8,
Distributed_PV_OR_PDX_123154555,Distributed_PV,123154555,OR_PDX,15.6432472,,-8,
Distributed_PV_OR_PDX_122554565,Distributed_PV,122554565,OR_PDX,65.8389186,,-8,
Distributed_PV_WA_W_122754755,Distributed_PV,122754755,WA_W,32.9146006,,-8,
Distributed_PV_WA_ID_AVA_117454765,Distributed_PV,117454765,WA_ID_AVA,172.8186586,,-8,
Distributed_PV_WA_SEATAC_122154745,Distributed_PV,122154745,WA_SEATAC,44.2159368,,-8,
Distributed_PV_CA_IID_116253375,Distributed_PV,116253375,CA_IID,48.891773,,-8,
Distributed_PV_CA_SDGE_116953285,Distributed_PV,116953285,CA_SDGE,164.1525046,,-8,
Distributed_PV_CA_PGE_BAY_122453755,Distributed_PV,122453755,CA_PGE_BAY,25.9648928,,-8,
Distributed_PV_OR_W_124154195,Distributed_PV,124154195,OR_W,9.465631,,-8,
Distributed_PV_CA_LADWP_118253405,Distributed_PV,118253405,CA_LADWP,9.6802972,,-8,
Distributed_PV_CA_PGE_S_118853525,Distributed_PV,118853525,CA_PGE_S,11.4453304,,-8,
Distributed_PV_CA_PGE_CEN_119753705,Distributed_PV,119753705,CA_PGE_CEN,60.4846312,,-8,
Distributed_PV_CA_PGE_N_122354055,Distributed_PV,122354055,CA_PGE_N,71.436141,,-8,
Distributed_PV_NV_N_119654015,Distributed_PV,119654015,NV_N,17.1918474,,-8,
Distributed_PV_OR_W_122854235,Distributed_PV,122854235,OR_W,55.7902436,,-8,
Distributed_PV_WA_SEATAC_122254725,Distributed_PV,122254725,WA_SEATAC,45.2989852,,-8,
Distributed_PV_WA_SEATAC_122254795,Distributed_PV,122254795,WA_SEATAC,15.9179846,,-8,
Distributed_PV_WA_W_122554585,Distributed_PV,122554585,WA_W,16.4241728,,-8,
Distributed_PV_WA_SEATAC_122554715,Distributed_PV,122554715,WA_SEATAC,56.767284,,-8,
Distributed_PV_WA_W_122654845,Distributed_PV,122654845,WA_W,12.8596538,,-8,
Distributed_PV_WA_ID_AVA_116954775,Distributed_PV,116954775,WA_ID_AVA,15.2359998,,-8,
Distributed_PV_CA_SCE_S_116453385,Distributed_PV,116453385,CA_SCE_S,37.6743598,,-8,
Distributed_PV_CA_SCE_S_117453405,Distributed_PV,117453405,CA_SCE_S,130.9366646,,-8,
Distributed_PV_CA_SDGE_117653345,Distributed_PV,117653345,CA_SDGE,44.1134624,,-8,
Distributed_PV_CA_SCE_CEN_119053415,Distributed_PV,119053415,CA_SCE_CEN,50.4218218,,-8,
Distributed_PV_CA_PGE_CEN_119753675,Distributed_PV,119753675,CA_PGE_CEN,377.7877768,,-8,
Distributed_PV_CA_PGE_S_120053505,Distributed_PV,120053505,CA_PGE_S,68.3954782,,-8,
Distributed_PV_CA_PGE_CEN_121153775,Distributed_PV,121153775,CA_PGE_CEN,8.9629764,,-8,
Distributed_PV_CA_SMUD_121353865,Distributed_PV,121353865,CA_SMUD,167.8053636,,-8,
Distributed_PV_CA_PGE_BAY_122053765,Distributed_PV,122053765,CA_PGE_BAY,67.4378726,,-8,
Distributed_PV_OR_PDX_123154615,Distributed_PV,123154615,OR_PDX,9.5681054,,-8,
Distributed_PV_WA_SEATAC_122354775,Distributed_PV,122354775,WA_SEATAC,44.0834268,,-8,
Distributed_PV_WA_W_122454875,Distributed_PV,122454875,WA_W,59.3388614,,-8,
Distributed_PV_WA_ID_AVA_117154675,Distributed_PV,117154675,WA_ID_AVA,21.797895,,-8,
Distributed_PV_WA_SEATAC_122554725,Distributed_PV,122554725,WA_SEATAC,32.2785526,,-8,
Distributed_PV_CA_SCE_CEN_117653565,Distributed_PV,117653565,CA_SCE_CEN,22.0205118,,-8,
Distributed_PV_CA_SCE_S_118353375,Distributed_PV,118353375,CA_SCE_S,13.4373974,,-8,
Distributed_PV_CA_SDGE_117153265,Distributed_PV,117153265,CA_SDGE,21.28994,,-8,
Distributed_PV_CA_PGE_BAY_121853805,Distributed_PV,121853805,CA_PGE_BAY,50.1497346,,-8,
Distributed_PV_CA_PGE_N_122753855,Distributed_PV,122753855,CA_PGE_N,26.6989982,,-8,
Distributed_PV_CA_PGE_S_120653565,Distributed_PV,120653565,CA_PGE_S,21.4639698,,-8,
Distributed_PV_CA_PGE_N_121053925,Distributed_PV,121053925,CA_PGE_N,9.6484948,,-8,
Distributed_PV_CA_PGE_CEN_121353795,Distributed_PV,121353795,CA_PGE_CEN,223.7060322,,-8,
Distributed_PV_OR_E_121154425,Distributed_PV,121154425,OR_E,11.9091154,,-8,
Distributed_PV_OR_PDX_122754545,Distributed_PV,122754545,OR_PDX,41.5975392,,-8,
Distributed_PV_OR_PDX_122854545,Distributed_PV,122854545,OR_PDX,105.8481046,,-8,
Distributed_PV_OR_W_122954405,Distributed_PV,122954405,OR_W,46.7000576,,-8,
Distributed_PV_CA_SCE_S_116453375,Distributed_PV,116453375,CA_SCE_S,11.7041666,,-8,
Distributed_PV_CA_SCE_VLY_119253575,Distributed_PV,119253575,CA_SCE_VLY,34.2971216,,-8,
Distributed_PV_CA_PGE_CEN_120953775,Distributed_PV,120953775,CA_PGE_CEN,19.2484026,,-8,
Distributed_PV_CA_PGE_N_120953865,Distributed_PV,120953865,CA_PGE_N,15.1874128,,-8,
Distributed_PV_CA_PGE_N_121553855,Distributed_PV,121553855,CA_PGE_N,387.4883922,,-8,
Distributed_PV_CA_PGE_BAY_122053735,Distributed_PV,122053735,CA_PGE_BAY,251.049029,,-8,
Distributed_PV_NV_S_115253615,Distributed_PV,115253615,NV_S,103.702326,,-8,
Distributed_PV_OR_WA_BPA_118854565,Distributed_PV,118854565,OR_WA_BPA,14.4471236,,-8,
Distributed_PV_WA_SEATAC_122354765,Distributed_PV,122354765,WA_SEATAC,497.6845916,,-8,
Distributed_PV_CA_IID_115953325,Distributed_PV,115953325,CA_IID,9.5442536,,-8,
Distributed_PV_CA_SCE_CEN_117353445,Distributed_PV,117353445,CA_SCE_CEN,57.5119902,,-8,
Distributed_PV_CA_SDGE_117053275,Distributed_PV,117053275,CA_SDGE,70.3778278,,-8,
Distributed_PV_CA_IID_114653275,Distributed_PV,114653275,CA_IID,48.5189782,,-8,
Distributed_PV_CA_SCE_S_116953395,Distributed_PV,116953395,CA_SCE_S,15.260735,,-8,
Distributed_PV_CA_PGE_S_119053535,Distributed_PV,119053535,CA_PGE_S,218.2501538,,-8,
Distributed_PV_CA_PGE_CEN_120953765,Distributed_PV,120953765,CA_PGE_CEN,166.8353904,,-8,
Distributed_PV_CA_PGE_N_121553845,Distributed_PV,121553845,CA_PGE_N,32.2158312,,-8,
Distributed_PV_CA_PGE_N_122753845,Distributed_PV,122753845,CA_PGE_N,136.0117976,,-8,
Distributed_PV_CA_PGE_N_124054095,Distributed_PV,124054095,CA_PGE_N,12.0133566,,-8,
Distributed_PV_OR_W_122854515,Distributed_PV,122854515,OR_W,21.7245728,,-8,
Distributed_PV_OR_W_123154405,Distributed_PV,123154405,OR_W,121.8146762,,-8,
Distributed_PV_WA_ID_AVA_117254755,Distributed_PV,117254755,WA_ID_AVA,22.142421,,-8,
Distributed_PV_OR_WA_BPA_120554655,Distributed_PV,120554655,OR_WA_BPA,65.883972,,-8,
Distributed_PV_WA_ID_AVA_116954675,Distributed_PV,116954675,WA_ID_AVA,18.8084694,,-8,
Distributed_PV_CA_SCE_CEN_119653465,Distributed_PV,119653465,CA_SCE_CEN,81.559905,,-8,
Distributed_PV_CA_PGE_N_121253875,Distributed_PV,121253875,CA_PGE_N,70.6022114,,-8,
Distributed_PV_CA_SDGE_117153275,Distributed_PV,117153275,CA_SDGE,47.933284,,-8,
Distributed_PV_CA_SCE_S_117753355,Distributed_PV,117753355,CA_SCE_S,138.6602308,,-8,
Distributed_PV_CA_SCE_S_118153405,Distributed_PV,118153405,CA_SCE_S,293.5432192,,-8,
Distributed_PV_CA_PGE_CEN_119653655,Distributed_PV,119653655,CA_PGE_CEN,17.1768296,,-8,
Distributed_PV_CA_PGE_S_120453505,Distributed_PV,120453505,CA_PGE_S,11.1538084,,-8,
Distributed_PV_CA_PGE_N_121053885,Distributed_PV,121053885,CA_PGE_N,11.0089308,,-8,
Distributed_PV_CA_PGE_BAY_122053755,Distributed_PV,122053755,CA_PGE_BAY,37.5188814,,-8,
Distributed_PV_CA_PGE_BAY_122253805,Distributed_PV,122253805,CA_PGE_BAY,10.5221774,,-8,
Distributed_PV_NV_N_119753955,Distributed_PV,119753955,NV_N,58.6100564,,-8,
Distributed_PV_OR_W_123154525,Distributed_PV,123154525,OR_W,27.0311566,,-8,
Distributed_PV_CA_SCE_S_118153415,Distributed_PV,118153415,CA_SCE_S,155.9607364,,-8,
Distributed_PV_CA_IID_115553295,Distributed_PV,115553295,CA_IID,19.4807368,,-8,
Distributed_PV_CA_SCE_VLY_119353615,Distributed_PV,119353615,CA_SCE_VLY,38.8642996,,-8,
Distributed_PV_CA_SCE_S_117153405,Distributed_PV,117153405,CA_SCE_S,63.0694596,,-8,
Distributed_PV_CA_SCE_S_117253375,Distributed_PV,117253375,CA_SCE_S,49.1179234,,-8,
Distributed_PV_CA_PGE_CEN_119553665,Distributed_PV,119553665,CA_PGE_CEN,9.845493,,-8,
Distributed_PV_CA_PGE_CEN_120853705,Distributed_PV,120853705,CA_PGE_CEN,22.8526746,,-8,
Distributed_PV_CA_PGE_N_122053825,Distributed_PV,122053825,CA_PGE_N,23.0726412,,-8,
Distributed_PV_CA_PGE_N_122254015,Distributed_PV,122254015,CA_PGE_N,11.6140598,,-8,
Distributed_PV_CA_PGE_N_122553795,Distributed_PV,122553795,CA_PGE_N,105.2606436,,-8,
Distributed_PV_CA_PGE_N_122653835,Distributed_PV,122653835,CA_PGE_N,37.3112824,,-8,
Distributed_PV_CA_SCE_S_117953415,Distributed_PV,117953415,CA_SCE_S,72.1216594,,-8,
Distributed_PV_OR_PDX_122554545,Distributed_PV,122554545,OR_PDX,40.5277418,,-8,
Distributed_PV_OR_PDX_122754555,Distributed_PV,122754555,OR_PDX,19.0558214,,-8,
Distributed_PV_OR_PDX_122954535,Distributed_PV,122954535,OR_PDX,15.9577376,,-8,
Distributed_PV_WA_SEATAC_122254735,Distributed_PV,122254735,WA_SEATAC,102.7252856,,-8,
Distributed_PV_WA_W_121954785,Distributed_PV,121954785,WA_W,12.186503,,-8,
Distributed_PV_WA_SEATAC_122054765,Distributed_PV,122054765,WA_SEATAC,12.3243134,,-8,
Distributed_PV_WA_W_122854705,Distributed_PV,122854705,WA_W,65.141916,,-8,
Distributed_PV_CA_SCE_S_117853405,Distributed_PV,117853405,CA_SCE_S,26.5055336,,-8,
Distributed_PV_CA_SCE_CEN_117853475,Distributed_PV,117853475,CA_SCE_CEN,10.1794182,,-8,
Distributed_PV_CA_SCE_S_117953375,Distributed_PV,117953375,CA_SCE_S,272.4237754,,-8,
Distributed_PV_CA_PGE_CEN_119453665,Distributed_PV,119453665,CA_PGE_CEN,18.3358504,,-8,
Distributed_PV_CA_PGE_CEN_120953755,Distributed_PV,120953755,CA_PGE_CEN,34.6151456,,-8,
Distributed_PV_CA_PGE_BAY_122053795,Distributed_PV,122053795,CA_PGE_BAY,88.953963,,-8,
Distributed_PV_CA_PGE_BAY_122353755,Distributed_PV,122353755,CA_PGE_BAY,140.6655488,,-8,
Distributed_PV_NV_S_115953625,Distributed_PV,115953625,NV_S,21.7590254,,-8,
Distributed_PV_OR_W_122954455,Distributed_PV,122954455,OR_W,11.44003,,-8,
Distributed_PV_WA_SEATAC_122254745,Distributed_PV,122254745,WA_SEATAC,15.1776954,,-8,
Distributed_PV_CA_SMUD_121553865,Distributed_PV,121553865,CA_SMUD,9.2456644,,-8,
Distributed_PV_CA_SCE_S_117253365,Distributed_PV,117253365,CA_SCE_S,23.9348396,,-8,
Distributed_PV_CA_PGE_BAY_122153745,Distributed_PV,122153745,CA_PGE_BAY,65.0235404,,-8,
Distributed_PV_CA_PGE_N_124054085,Distributed_PV,124054085,CA_PGE_N,14.7094934,,-8,
Distributed_PV_CA_SCE_CEN_118753425,Distributed_PV,118753425,CA_SCE_CEN,98.3674734,,-8,
Distributed_PV_CA_SCE_CEN_119153415,Distributed_PV,119153415,CA_SCE_CEN,19.297873,,-8,
Distributed_PV_CA_PGE_S_120353565,Distributed_PV,120353565,CA_PGE_S,21.4639698,,-8,
Distributed_PV_CA_PGE_CEN_121253795,Distributed_PV,121253795,CA_PGE_CEN,24.1185868,,-8,
Distributed_PV_CA_PGE_BAY_122053705,Distributed_PV,122053705,CA_PGE_BAY,10.9859624,,-8,
Distributed_PV_NV_S_115053605,Distributed_PV,115053605,NV_S,164.7258312,,-8,
Distributed_PV_OR_E_121654215,Distributed_PV,121654215,OR_E,17.3172902,,-8,
Distributed_PV_OR_PDX_122454565,Distributed_PV,122454565,OR_PDX,35.7564984,,-8,
Distributed_PV_OR_PDX_122654575,Distributed_PV,122654575,OR_PDX,14.8119678,,-8,
Distributed_PV_OR_WA_BPA_120554665,Distributed_PV,120554665,OR_WA_BPA,9.218279,,-8,
Distributed_PV_CA_IID_116253365,Distributed_PV,116253365,CA_IID,20.9312796,,-8,
Distributed_PV_CA_SCE_SE_114753345,Distributed_PV,114753345,CA_SCE_SE,10.737727,,-8,
Distributed_PV_CA_SCE_CEN_117253425,Distributed_PV,117253425,CA_SCE_CEN,9.0265812,,-8,
Distributed_PV_CA_SCE_S_117353415,Distributed_PV,117353415,CA_SCE_S,89.0396528,,-8,
Distributed_PV_CA_SCE_S_118053385,Distributed_PV,118053385,CA_SCE_S,123.6044446,,-8,
Distributed_PV_CA_SCE_S_118353395,Distributed_PV,118353395,CA_SCE_S,173.7577128,,-8,
Distributed_PV_CA_PGE_BAY_121653715,Distributed_PV,121653715,CA_PGE_BAY,29.6433704,,-8,
Distributed_PV_CA_SCE_S_116553385,Distributed_PV,116553385,CA_SCE_S,37.8157038,,-8,
Distributed_PV_CA_SCE_S_117653405,Distributed_PV,117653405,CA_SCE_S,228.1150816,,-8,
Distributed_PV_CA_SCE_CEN_117853565,Distributed_PV,117853565,CA_SCE_CEN,22.0205118,,-8,
Distributed_PV_CA_PGE_S_120653515,Distributed_PV,120653515,CA_PGE_S,10.2969104,,-8,
Distributed_PV_CA_SMUD_121453835,Distributed_PV,121453835,CA_SMUD,30.3085706,,-8,
Distributed_PV_NV_S_115153615,Distributed_PV,115153615,NV_S,188.1889352,,-8,
Distributed_PV_NV_N_119853935,Distributed_PV,119853935,NV_N,11.3313718,,-8,
Distributed_PV_OR_PDX_122654545,Distributed_PV,122654545,OR_PDX,60.3750896,,-8,
Distributed_PV_OR_PDX_122654555,Distributed_PV,122654555,OR_PDX,938.758261,,-8,
Distributed_PV_OR_WA_BPA_119154625,Distributed_PV,119154625,OR_WA_BPA,80.7321592,,-8,
Distributed_PV_WA_W_122354705,Distributed_PV,122354705,WA_W,18.953347,,-8,
Distributed_PV_WA_SEATAC_122154755,Distributed_PV,122154755,WA_SEATAC,17.0443196,,-8,
Distributed_PV_WA_W_122154815,Distributed_PV,122154815,WA_W,11.7218346,,-8,
Distributed_PV_WA_SEATAC_122254785,Distributed_PV,122254785,WA_SEATAC,71.9105268,,-8,
Distributed_PV_CA_SCE_S_117253395,Distributed_PV,117253395,CA_SCE_S,125.7793754,,-8,
Distributed_PV_CA_SCE_S_117753385,Distributed_PV,117753385,CA_SCE_S,52.0481612,,-8,
Distributed_PV_CA_PGE_CEN_120553735,Distributed_PV,120553735,CA_PGE_CEN,20.4180242,,-8,
Distributed_PV_CA_PGE_CEN_121353685,Distributed_PV,121353685,CA_PGE_CEN,30.4004442,,-8,
Distributed_PV_CA_PGE_N_121653975,Distributed_PV,121653975,CA_PGE_N,23.3288272,,-8,
Distributed_PV_CA_PGE_N_122453825,Distributed_PV,122453825,CA_PGE_N,11.5566388,,-8,
Distributed_PV_CA_PGE_N_122553785,Distributed_PV,122553785,CA_PGE_N,20.6035382,,-8,
Distributed_PV_CA_PGE_N_124154055,Distributed_PV,124154055,CA_PGE_N,9.2730498,,-8,
Distributed_PV_OR_W_124154185,Distributed_PV,124154185,OR_W,14.2333408,,-8,
Distributed_PV_NV_N_115554075,Distributed_PV,115554075,NV_N,9.3181032,,-8,
Distributed_PV_OR_E_121854215,Distributed_PV,121854215,OR_E,17.1927308,,-8,
Distributed_PV_OR_WA_BPA_120054635,Distributed_PV,120054635,OR_WA_BPA,12.283677,,-8,
Distributed_PV_OR_WA_BPA_121654575,Distributed_PV,121654575,OR_WA_BPA,9.2430142,,-8,
Distributed_PV_WA_W_122954695,Distributed_PV,122954695,WA_W,11.2174132,,-8,
Distributed_PV_CA_SCE_SE_114353445,Distributed_PV,114353445,CA_SCE_SE,37.0480292,,-8,
Distributed_PV_CA_SCE_S_118153395,Distributed_PV,118153395,CA_SCE_S,94.8091382,,-8,
Distributed_PV_CA_PGE_S_119353555,Distributed_PV,119353555,CA_PGE_S,18.7837342,,-8,
Distributed_PV_CA_PGE_CEN_121453775,Distributed_PV,121453775,CA_PGE_CEN,50.2910786,,-8,
Distributed_PV_CA_PGE_N_121453885,Distributed_PV,121453885,CA_PGE_N,9.2456644,,-8,
Distributed_PV_CA_PGE_BAY_122053725,Distributed_PV,122053725,CA_PGE_BAY,26.3633062,,-8,
Distributed_PV_CA_SCE_S_117553385,Distributed_PV,117553385,CA_SCE_S,118.7528118,,-8,
Distributed_PV_CA_SCE_S_117553415,Distributed_PV,117553415,CA_SCE_S,112.8481662,,-8,
Distributed_PV_CA_SDGE_117653355,Distributed_PV,117653355,CA_SDGE,29.8818884,,-8,
Distributed_PV_CA_SCE_S_117753405,Distributed_PV,117753405,CA_SCE_S,132.0444482,,-8,
Distributed_PV_CA_SCE_CEN_118753415,Distributed_PV,118753415,CA_SCE_CEN,18.1423858,,-8,
Distributed_PV_OR_PDX_122854535,Distributed_PV,122854535,OR_PDX,10.4161694,,-8,
Distributed_PV_OR_W_123354245,Distributed_PV,123354245,OR_W,20.3208502,,-8,
Distributed_PV_WA_N_CEN_120354745,Distributed_PV,120354745,WA_N_CEN,26.8350418,,-8,
Distributed_PV_WA_W_122454585,Distributed_PV,122454585,WA_W,14.735112,,-8,
Distributed_PV_CA_SCE_S_117253415,Distributed_PV,117253415,CA_SCE_S,163.7832434,,-8,
Distributed_PV_CA_SCE_S_118253385,Distributed_PV,118253385,CA_SCE_S,82.5917162,,-8,
Distributed_PV_CA_SCE_S_118353385,Distributed_PV,118353385,CA_SCE_S,233.6310312,,-8,
Distributed_PV_CA_PGE_S_119753625,Distributed_PV,119753625,CA_PGE_S,17.4135808,,-8,
Distributed_PV_CA_PGE_CEN_121053775,Distributed_PV,121053775,CA_PGE_CEN,11.095504,,-8,
Distributed_PV_CA_PGE_BAY_121853745,Distributed_PV,121853745,CA_PGE_BAY,55.3874132,,-8,
Distributed_PV_CA_PGE_BAY_121953735,Distributed_PV,121953735,CA_PGE_BAY,90.4257074,,-8,
Distributed_PV_CA_PGE_N_122153805,Distributed_PV,122153805,CA_PGE_N,55.4165654,,-8,
Distributed_PV_CA_PGE_N_122453905,Distributed_PV,122453905,CA_PGE_N,11.6096428,,-8,
Distributed_PV_OR_W_122754505,Distributed_PV,122754505,OR_W,9.306619,,-8,
Distributed_PV_WA_SEATAC_122054755,Distributed_PV,122054755,WA_SEATAC,22.2192768,,-8,
Distributed_PV_WA_SEATAC_122154765,Distributed_PV,122154765,WA_SEATAC,176.5731086,,-8,
Distributed_PV_CA_IID_115553275,Distributed_PV,115553275,CA_IID,36.0630382,,-8,
Distributed_PV_CA_SCE_CEN_118453515,Distributed_PV,118453515,CA_SCE_CEN,9.6794138,,-8,
Distributed_PV_CA_SCE_CEN_119853445,Distributed_PV,119853445,CA_SCE_CEN,16.2050896,,-8,
Distributed_PV_CA_SCE_S_116853375,Distributed_PV,116853375,CA_SCE_S,9.2650992,,-8,
Distributed_PV_CA_SCE_S_116553395,Distributed_PV,116553395,CA_SCE_S,14.6485388,,-8,
Distributed_PV_CA_LADWP_118553425,Distributed_PV,118553425,CA_LADWP,22.4728126,,-8,
Distributed_PV_CA_SCE_CEN_118953455,Distributed_PV,118953455,CA_SCE_CEN,12.0522262,,-8,
Distributed_PV_CA_PGE_CEN_121353645,Distributed_PV,121353645,CA_PGE_CEN,9.9497342,,-8,
Distributed_PV_CA_PGE_CEN_121853695,Distributed_PV,121853695,CA_PGE_CEN,10.3861338,,-8,
Distributed_PV_CA_PGE_N_122453855,Distributed_PV,122453855,CA_PGE_N,9.3030854,,-8,
Distributed_PV_CA_PGE_N_123054075,Distributed_PV,123054075,CA_PGE_N,8.931174,,-8,
Distributed_PV_CA_PGE_N_123153915,Distributed_PV,123153915,CA_PGE_N,13.6900498,,-8,
Distributed_PV_WA_SEATAC_122254755,Distributed_PV,122254755,WA_SEATAC,19.4666024,,-8,
Distributed_PV_OR_WA_BPA_118354605,Distributed_PV,118354605,OR_WA_BPA,36.223817,,-8,
Distributed_PV_CA_IID_116153365,Distributed_PV,116153365,CA_IID,20.0743816,,-8,
Distributed_PV_CA_SCE_S_117053405,Distributed_PV,117053405,CA_SCE_S,36.4022638,,-8,
Distributed_PV_CA_SCE_S_118053395,Distributed_PV,118053395,CA_SCE_S,165.1763652,,-8,
Distributed_PV_CA_SDGE_116753285,Distributed_PV,116753285,CA_SDGE,11.6105262,,-8,
Distributed_PV_CA_SCE_S_117553395,Distributed_PV,117553395,CA_SCE_S,36.9031516,,-8,
Distributed_PV_CA_SCE_S_117653365,Distributed_PV,117653365,CA_SCE_S,184.9768928,,-8,
Distributed_PV_CA_LADWP_118353405,Distributed_PV,118353405,CA_LADWP,43.9703516,,-8,
Distributed_PV_CA_SCE_CEN_119053435,Distributed_PV,119053435,CA_SCE_CEN,25.2634732,,-8,
Distributed_PV_CA_PGE_CEN_119353655,Distributed_PV,119353655,CA_PGE_CEN,14.8799896,,-8,
Distributed_PV_CA_PGE_N_120153865,Distributed_PV,120153865,CA_PGE_N,20.8561906,,-8,
Distributed_PV_CA_PGE_N_121253885,Distributed_PV,121253885,CA_PGE_N,32.093922,,-8,
Distributed_PV_CA_PGE_BAY_122253795,Distributed_PV,122253795,CA_PGE_BAY,15.1909464,,-8,
Distributed_PV_CA_PGE_N_122653825,Distributed_PV,122653825,CA_PGE_N,48.1877032,,-8,
Distributed_PV_OR_W_122054375,Distributed_PV,122054375,OR_W,13.904716,,-8,
