ep_id,month,avg_capacity_factor_hydro
5000345,4,0.66830
5000345,5,0.67500
5000345,6,0.74286
5000345,7,0.73348
5000345,8,0.47991
5000345,9,0.71875
5000345,10,0.56384
5000345,11,0.22902
5000345,12,0.40357
5000346,1,0.43750
5000346,2,0.38542
5000346,3,0.43750
5000346,4,0.42708
5000346,5,0.44792
5000346,6,0.46875
5000346,7,0.52083
5000346,8,0.37500
5000346,9,0.50000
5000346,10,0.36458
5000346,11,0.14583
5000346,12,0.30208
5000347,1,0.19566
5000347,2,0.18505
5000347,3,0.21298
5000347,4,0.24524
5000347,5,0.24783
5000347,6,0.26638
5000347,7,0.30521
5000347,8,0.21132
5000347,9,0.30427
5000347,10,0.21139
5000347,11,0.06647
5000347,12,0.13929
5000348,1,0.19566
5000348,2,0.18505
5000348,3,0.21298
5000348,4,0.24524
5000348,5,0.24783
5000348,6,0.26638
5000348,7,0.30521
5000348,8,0.21132
5000348,9,0.30427
5000348,10,0.21139
5000348,11,0.06647
5000348,12,0.13929
5000349,1,0.35714
5000349,2,0.33036
5000349,3,0.33036
5000349,4,0.34821
5000349,5,0.40179
5000349,6,0.38393
5000349,7,0.42857
5000349,8,0.32143
5000349,9,0.38393
5000349,10,0.29464
5000349,11,0.16964
5000349,12,0.25893
5000350,1,0.35714
5000350,2,0.33036
5000350,3,0.33036
5000350,4,0.34821
5000350,5,0.40179
5000350,6,0.38393
5000350,7,0.42857
5000350,8,0.32143
5000350,9,0.38393
5000350,10,0.29464
5000350,11,0.16964
5000350,12,0.25893
5000351,1,0.48641
5000351,2,0.45924
5000351,3,0.48098
5000351,4,0.49185
5000351,5,0.52446
5000351,6,0.53533
5000351,7,0.60054
5000351,8,0.43750
5000351,9,0.57065
5000351,10,0.42663
5000351,11,0.19293
5000351,12,0.32065
5000352,1,0.48641
5000352,2,0.45924
5000352,3,0.48098
5000352,4,0.49185
5000352,5,0.52446
5000352,6,0.53533
5000352,7,0.60054
5000352,8,0.43750
5000352,9,0.57065
5000352,10,0.42663
5000352,11,0.19293
5000352,12,0.32065
5000353,1,0.14912
5000353,2,0.14474
5000353,3,0.15789
5000353,4,0.15899
5000353,5,0.16886
5000353,6,0.17654
5000353,7,0.19079
5000353,8,0.11842
5000353,9,0.17215
5000353,10,0.12610
5000353,11,0.04934
5000353,12,0.10088
5000354,1,0.35991
5000354,2,0.34914
5000354,3,0.38147
5000354,4,0.42026
5000354,5,0.45905
5000354,6,0.50862
5000354,7,0.57974
5000354,8,0.41164
5000354,9,0.51293
5000354,10,0.33405
5000354,11,0.12500
5000354,12,0.26293
5000355,1,0.23241
5000355,2,0.24256
5000355,3,0.25866
5000355,4,0.51921
5000355,5,0.62527
5000355,6,0.78017
5000355,7,0.76935
5000355,8,0.57806
5000355,9,0.34483
5000355,10,0.15882
5000355,11,0.11824
5000355,12,0.15503
5000356,1,0.45588
5000356,2,0.41360
5000356,3,0.43566
5000356,4,0.57721
5000356,5,0.67279
5000356,6,0.76287
5000356,7,0.72059
5000356,8,0.59375
5000356,9,0.42279
5000356,10,0.30147
5000356,11,0.29596
5000356,12,0.34191
5000357,1,0.45588
5000357,2,0.41360
5000357,3,0.43566
5000357,4,0.57721
5000357,5,0.67279
5000357,6,0.76287
5000357,7,0.72059
5000357,8,0.59375
5000357,9,0.42279
5000357,10,0.30147
5000357,11,0.29596
5000357,12,0.34191
5000358,1,0.45192
5000358,2,0.43269
5000358,3,0.44712
5000358,4,0.62019
5000358,5,0.73077
5000358,6,0.83654
5000358,7,0.80769
5000358,8,0.67788
5000358,9,0.48077
5000358,10,0.30769
5000358,11,0.29327
5000358,12,0.32692
5000359,1,0.55938
5000359,2,0.51875
5000359,3,0.54063
5000359,4,0.70156
5000359,5,0.80469
5000359,6,0.90938
5000359,7,0.89375
5000359,8,0.73125
5000359,9,0.52500
5000359,10,0.36719
5000359,11,0.35625
5000359,12,0.41406
5000360,1,0.27431
5000360,2,0.26389
5000360,3,0.27778
5000360,4,0.37500
5000360,5,0.43750
5000360,6,0.51042
5000360,7,0.49306
5000360,8,0.40278
5000360,9,0.28125
5000360,10,0.18403
5000360,11,0.16319
5000360,12,0.19097
5000361,1,0.52639
5000361,2,0.50000
5000361,3,0.52361
5000361,4,0.70972
5000361,5,0.82083
5000361,6,0.94306
5000361,7,0.91389
5000361,8,0.76944
5000361,9,0.53611
5000361,10,0.34583
5000361,11,0.32361
5000361,12,0.36944
5000362,1,0.34058
5000362,2,0.32246
5000362,3,0.33696
5000362,4,0.48370
5000362,5,0.56341
5000362,6,0.67572
5000362,7,0.65942
5000362,8,0.53261
5000362,9,0.37138
5000362,10,0.23551
5000362,11,0.20833
5000362,12,0.24819
5000363,1,0.34058
5000363,2,0.32246
5000363,3,0.33696
5000363,4,0.48370
5000363,5,0.56341
5000363,6,0.67572
5000363,7,0.65942
5000363,8,0.53261
5000363,9,0.37138
5000363,10,0.23551
5000363,11,0.20833
5000363,12,0.24819
5000364,1,0.34058
5000364,2,0.32246
5000364,3,0.33696
5000364,4,0.48370
5000364,5,0.56341
5000364,6,0.67572
5000364,7,0.65942
5000364,8,0.53261
5000364,9,0.37138
5000364,10,0.23551
5000364,11,0.20833
5000364,12,0.24819
5000365,1,0.35811
5000365,2,0.34122
5000365,3,0.35473
5000365,4,0.49493
5000365,5,0.56588
5000365,6,0.66216
5000365,7,0.64527
5000365,8,0.53041
5000365,9,0.36993
5000365,10,0.23649
5000365,11,0.22128
5000365,12,0.25507
5000366,1,0.35811
5000366,2,0.34122
5000366,3,0.35473
5000366,4,0.49493
5000366,5,0.56588
5000366,6,0.66216
5000366,7,0.64527
5000366,8,0.53041
5000366,9,0.36993
5000366,10,0.23649
5000366,11,0.22128
5000366,12,0.25507
5000367,1,0.49733
5000367,2,0.46047
5000367,3,0.48077
5000367,4,0.62981
5000367,5,0.71795
5000367,6,0.82853
5000367,7,0.79647
5000367,8,0.65118
5000367,9,0.46635
5000367,10,0.32639
5000367,11,0.31464
5000367,12,0.36699
5000368,1,0.23598
5000368,2,0.22879
5000368,3,0.23712
5000368,4,0.29129
5000368,5,0.32614
5000368,6,0.38068
5000368,7,0.37500
5000368,8,0.30189
5000368,9,0.22083
5000368,10,0.15038
5000368,11,0.14356
5000368,12,0.16667
5000369,1,0.32813
5000369,2,0.30729
5000369,3,0.32813
5000369,4,0.46875
5000369,5,0.55990
5000369,6,0.67969
5000369,7,0.66146
5000369,8,0.53125
5000369,9,0.36719
5000369,10,0.22917
5000369,11,0.20313
5000369,12,0.24219
5000370,1,0.20588
5000370,2,0.18382
5000370,3,0.18382
5000370,4,0.25735
5000370,5,0.26471
5000370,6,0.33824
5000370,7,0.33088
5000370,8,0.25000
5000370,9,0.19853
5000370,10,0.13235
5000370,11,0.12500
5000370,12,0.14706
5000371,1,0.21875
5000371,2,0.22321
5000371,3,0.22768
5000371,4,0.31250
5000371,5,0.37946
5000371,6,0.45982
5000371,7,0.44196
5000371,8,0.36161
5000371,9,0.25446
5000371,10,0.16071
5000371,11,0.14732
5000371,12,0.16071
5000372,1,0.41406
5000372,2,0.39063
5000372,3,0.40156
5000372,4,0.46406
5000372,5,0.57969
5000372,6,0.64375
5000372,7,0.62188
5000372,8,0.50781
5000372,9,0.37188
5000372,10,0.26719
5000372,11,0.26719
5000372,12,0.31094
5000373,1,0.31667
5000373,2,0.30833
5000373,3,0.33750
5000373,4,0.35417
5000373,5,0.38750
5000373,6,0.42083
5000373,7,0.40833
5000373,8,0.38333
5000373,9,0.35000
5000373,10,0.25000
5000373,11,0.22500
5000373,12,0.26250
5000374,1,0.28906
5000374,2,0.27344
5000374,3,0.27344
5000374,4,0.39063
5000374,5,0.42188
5000374,6,0.50781
5000374,7,0.48438
5000374,8,0.39063
5000374,9,0.27344
5000374,10,0.18750
5000374,11,0.17188
5000374,12,0.19531
5000375,1,0.29435
5000375,2,0.27016
5000375,3,0.29032
5000375,4,0.41129
5000375,5,0.47177
5000375,6,0.56452
5000375,7,0.54032
5000375,8,0.43952
5000375,9,0.30242
5000375,10,0.19758
5000375,11,0.17742
5000375,12,0.20161
5000376,1,0.13833
5000376,2,0.13333
5000376,3,0.13833
5000376,4,0.17125
5000376,5,0.19125
5000376,6,0.22125
5000376,7,0.21458
5000376,8,0.17333
5000376,9,0.12708
5000376,10,0.08875
5000376,11,0.08625
5000376,12,0.09917
5000377,1,0.13833
5000377,2,0.13333
5000377,3,0.13833
5000377,4,0.17125
5000377,5,0.19125
5000377,6,0.22125
5000377,7,0.21458
5000377,8,0.17333
5000377,9,0.12708
5000377,10,0.08875
5000377,11,0.08625
5000377,12,0.09917
5000378,1,0.13833
5000378,2,0.13333
5000378,3,0.13833
5000378,4,0.17125
5000378,5,0.19125
5000378,6,0.22125
5000378,7,0.21458
5000378,8,0.17333
5000378,9,0.12708
5000378,10,0.08875
5000378,11,0.08625
5000378,12,0.09917
5000379,1,0.20989
5000379,2,0.21393
5000379,3,0.22017
5000379,4,0.38839
5000379,5,0.58369
5000379,6,0.74603
5000379,7,0.71358
5000379,8,0.57412
5000379,9,0.39888
5000379,10,0.20876
5000379,11,0.13265
5000379,12,0.15519
5000380,1,0.20989
5000380,2,0.21393
5000380,3,0.22017
5000380,4,0.38839
5000380,5,0.58369
5000380,6,0.74603
5000380,7,0.71358
5000380,8,0.57412
5000380,9,0.39888
5000380,10,0.20876
5000380,11,0.13265
5000380,12,0.15519
5000381,1,0.11518
5000381,2,0.11161
5000381,3,0.11786
5000381,4,0.14464
5000381,5,0.15982
5000381,6,0.18750
5000381,7,0.18393
5000381,8,0.14821
5000381,9,0.10804
5000381,10,0.07411
5000381,11,0.07054
5000381,12,0.08036
5000382,1,0.55833
5000382,2,0.55833
5000382,3,0.61667
5000382,4,0.84167
5000382,5,0.87500
5000382,6,0.93333
5000382,7,0.94167
5000382,8,0.87500
5000382,9,0.67500
5000382,10,0.44167
5000382,11,0.45000
5000382,12,0.50000
5000383,1,0.23529
5000383,2,0.25000
5000383,3,0.30882
5000383,4,0.50000
5000383,5,0.62500
5000383,6,0.69853
5000383,7,0.66912
5000383,8,0.55882
5000383,9,0.38235
5000383,10,0.18382
5000383,11,0.17647
5000383,12,0.19118
5000384,1,0.23529
5000384,2,0.25000
5000384,3,0.30882
5000384,4,0.50000
5000384,5,0.62500
5000384,6,0.69853
5000384,7,0.66912
5000384,8,0.55882
5000384,9,0.38235
5000384,10,0.18382
5000384,11,0.17647
5000384,12,0.19118
5000385,1,0.53750
5000385,2,0.50313
5000385,3,0.52188
5000385,4,0.63906
5000385,5,0.75313
5000385,6,0.84375
5000385,7,0.81406
5000385,8,0.68594
5000385,9,0.50000
5000385,10,0.35156
5000385,11,0.34375
5000385,12,0.40000
5000386,1,0.32344
5000386,2,0.30094
5000386,3,0.31156
5000386,4,0.40438
5000386,5,0.46406
5000386,6,0.53625
5000386,7,0.51156
5000386,8,0.41781
5000386,9,0.30063
5000386,10,0.21000
5000386,11,0.20313
5000386,12,0.23750
5000387,1,0.32344
5000387,2,0.30094
5000387,3,0.31156
5000387,4,0.40438
5000387,5,0.46406
5000387,6,0.53625
5000387,7,0.51156
5000387,8,0.41781
5000387,9,0.30063
5000387,10,0.21000
5000387,11,0.20313
5000387,12,0.23750
5000388,1,0.52500
5000388,2,0.51333
5000388,3,0.53917
5000388,4,0.57083
5000388,5,0.68250
5000388,6,0.72667
5000388,7,0.64083
5000388,8,0.52667
5000388,9,0.46500
5000388,10,0.35333
5000388,11,0.31833
5000388,12,0.40333
5000389,1,0.30183
5000389,2,0.28659
5000389,3,0.29268
5000389,4,0.39939
5000389,5,0.46037
5000389,6,0.53963
5000389,7,0.51829
5000389,8,0.42378
5000389,9,0.29878
5000389,10,0.19512
5000389,11,0.18293
5000389,12,0.21037
5000390,1,0.64461
5000390,2,0.59559
5000390,3,0.62010
5000390,4,0.79044
5000390,5,0.89461
5000390,6,0.97917
5000390,7,0.95466
5000390,8,0.83578
5000390,9,0.60417
5000390,10,0.42157
5000390,11,0.40809
5000390,12,0.47549
5000391,1,0.31731
5000391,2,0.31731
5000391,3,0.31731
5000391,4,0.45192
5000391,5,0.50000
5000391,6,0.61538
5000391,7,0.58654
5000391,8,0.47115
5000391,9,0.33654
5000391,10,0.21154
5000391,11,0.19231
5000391,12,0.24038
5000392,1,0.48983
5000392,2,0.46117
5000392,3,0.47683
5000392,4,0.61700
5000392,5,0.69700
5000392,6,0.80650
5000392,7,0.75967
5000392,8,0.63800
5000392,9,0.46050
5000392,10,0.31817
5000392,11,0.30500
5000392,12,0.35550
5000393,1,0.48983
5000393,2,0.46117
5000393,3,0.47683
5000393,4,0.61700
5000393,5,0.69700
5000393,6,0.80650
5000393,7,0.75967
5000393,8,0.63800
5000393,9,0.46050
5000393,10,0.31817
5000393,11,0.30500
5000393,12,0.35550
5000394,1,0.31061
5000394,2,0.28788
5000394,3,0.29924
5000394,4,0.38636
5000394,5,0.44318
5000394,6,0.50758
5000394,7,0.47727
5000394,8,0.39015
5000394,9,0.28409
5000394,10,0.20833
5000394,11,0.20455
5000394,12,0.23485
5000395,1,0.50506
5000395,2,0.47668
5000395,3,0.49972
5000395,4,0.46253
5000395,5,0.57051
5000395,6,0.62049
5000395,7,0.48247
5000395,8,0.34530
5000395,9,0.38653
5000395,10,0.32085
5000395,11,0.28905
5000395,12,0.38841
5000396,1,0.50506
5000396,2,0.47668
5000396,3,0.49972
5000396,4,0.46253
5000396,5,0.57051
5000396,6,0.62049
5000396,7,0.48247
5000396,8,0.34530
5000396,9,0.38653
5000396,10,0.32085
5000396,11,0.28905
5000396,12,0.38841
5000397,1,0.50506
5000397,2,0.47668
5000397,3,0.49972
5000397,4,0.46253
5000397,5,0.57051
5000397,6,0.62049
5000397,7,0.48247
5000397,8,0.34530
5000397,9,0.38653
5000397,10,0.32085
5000397,11,0.28905
5000397,12,0.38841
5000398,1,0.25126
5000398,2,0.23611
5000398,3,0.24874
5000398,4,0.35354
5000398,5,0.41793
5000398,6,0.48990
5000398,7,0.47475
5000398,8,0.38763
5000398,9,0.27020
5000398,10,0.17172
5000398,11,0.15404
5000398,12,0.17929
5000399,1,0.36290
5000399,2,0.34073
5000399,3,0.35383
5000399,4,0.46270
5000399,5,0.52016
5000399,6,0.60484
5000399,7,0.57762
5000399,8,0.47177
5000399,9,0.33770
5000399,10,0.23891
5000399,11,0.23185
5000399,12,0.26613
5000400,1,0.36290
5000400,2,0.34073
5000400,3,0.35383
5000400,4,0.46270
5000400,5,0.52016
5000400,6,0.60484
5000400,7,0.57762
5000400,8,0.47177
5000400,9,0.33770
5000400,10,0.23891
5000400,11,0.23185
5000400,12,0.26613
5000401,1,0.58650
5000401,2,0.58182
5000401,3,0.58650
5000401,4,0.69928
5000401,5,0.72992
5000401,6,0.73294
5000401,7,0.71935
5000401,8,0.63859
5000401,9,0.54499
5000401,10,0.46739
5000401,11,0.44460
5000401,12,0.48898
5000402,1,0.65500
5000402,2,0.61000
5000402,3,0.63000
5000402,4,0.80500
5000402,5,0.92000
5000402,6,0.97000
5000402,7,0.93500
5000402,8,0.86000
5000402,9,0.63000
5000402,10,0.42500
5000402,11,0.41500
5000402,12,0.48500
5000403,1,0.37500
5000403,2,0.36957
5000403,3,0.37500
5000403,4,0.51087
5000403,5,0.58696
5000403,6,0.70109
5000403,7,0.67391
5000403,8,0.54348
5000403,9,0.38043
5000403,10,0.24457
5000403,11,0.23913
5000403,12,0.27174
5000404,1,0.27083
5000404,2,0.25781
5000404,3,0.26563
5000404,4,0.37240
5000404,5,0.42448
5000404,6,0.50521
5000404,7,0.48698
5000404,8,0.39583
5000404,9,0.27865
5000404,10,0.17969
5000404,11,0.16406
5000404,12,0.19271
5000405,1,0.14904
5000405,2,0.14904
5000405,3,0.16346
5000405,4,0.21635
5000405,5,0.27885
5000405,6,0.31250
5000405,7,0.28365
5000405,8,0.23077
5000405,9,0.15865
5000405,10,0.11538
5000405,11,0.10577
5000405,12,0.12019
5000406,1,0.28289
5000406,2,0.26645
5000406,3,0.28289
5000406,4,0.38487
5000406,5,0.44901
5000406,6,0.52961
5000406,7,0.51151
5000406,8,0.41941
5000406,9,0.29276
5000406,10,0.18750
5000406,11,0.17599
5000406,12,0.20395
5000407,1,0.61648
5000407,2,0.61280
5000407,3,0.67532
5000407,4,0.68212
5000407,5,0.75817
5000407,6,0.77436
5000407,7,0.58455
5000407,8,0.43838
5000407,9,0.50029
5000407,10,0.43512
5000407,11,0.36351
5000407,12,0.47385
5000408,1,0.43484
5000408,2,0.40559
5000408,3,0.42686
5000408,4,0.58511
5000408,5,0.67686
5000408,6,0.78989
5000408,7,0.76596
5000408,8,0.62899
5000408,9,0.43750
5000408,10,0.28457
5000408,11,0.26596
5000408,12,0.30585
5000409,1,0.24038
5000409,2,0.23077
5000409,3,0.24038
5000409,4,0.33654
5000409,5,0.39423
5000409,6,0.46154
5000409,7,0.44231
5000409,8,0.36538
5000409,9,0.25000
5000409,10,0.15385
5000409,11,0.15385
5000409,12,0.17308
5000410,1,0.25893
5000410,2,0.23214
5000410,3,0.25893
5000410,4,0.33929
5000410,5,0.40179
5000410,6,0.45536
5000410,7,0.44643
5000410,8,0.37500
5000410,9,0.25893
5000410,10,0.16071
5000410,11,0.15179
5000410,12,0.17857
5000411,1,0.25893
5000411,2,0.23214
5000411,3,0.25893
5000411,4,0.33929
5000411,5,0.40179
5000411,6,0.45536
5000411,7,0.44643
5000411,8,0.37500
5000411,9,0.25893
5000411,10,0.16071
5000411,11,0.15179
5000411,12,0.17857
5000412,1,0.25893
5000412,2,0.23214
5000412,3,0.25893
5000412,4,0.33929
5000412,5,0.40179
5000412,6,0.45536
5000412,7,0.44643
5000412,8,0.37500
5000412,9,0.25893
5000412,10,0.16071
5000412,11,0.15179
5000412,12,0.17857
5000413,1,0.30729
5000413,2,0.29167
5000413,3,0.30208
5000413,4,0.43229
5000413,5,0.50521
5000413,6,0.60417
5000413,7,0.57813
5000413,8,0.47917
5000413,9,0.34375
5000413,10,0.20833
5000413,11,0.18750
5000413,12,0.22917
5000414,1,0.34167
5000414,2,0.33333
5000414,3,0.35000
5000414,4,0.48333
5000414,5,0.55833
5000414,6,0.64167
5000414,7,0.63333
5000414,8,0.52500
5000414,9,0.35833
5000414,10,0.23333
5000414,11,0.22500
5000414,12,0.24167
5000415,1,0.80926
5000415,2,0.74074
5000415,3,0.77222
5000415,4,0.91296
5000415,5,0.99907
5000415,6,1.00000
5000415,7,0.99722
5000415,8,0.95926
5000415,9,0.76667
5000415,10,0.53611
5000415,11,0.51667
5000415,12,0.60370
5000416,1,0.42417
5000416,2,0.40188
5000416,3,0.41500
5000416,4,0.53396
5000416,5,0.60000
5000416,6,0.70000
5000416,7,0.66063
5000416,8,0.55000
5000416,9,0.39833
5000416,10,0.27417
5000416,11,0.26292
5000416,12,0.30583
5000417,1,0.33036
5000417,2,0.30804
5000417,3,0.32143
5000417,4,0.45089
5000417,5,0.52232
5000417,6,0.61161
5000417,7,0.59375
5000417,8,0.48214
5000417,9,0.33482
5000417,10,0.21875
5000417,11,0.20089
5000417,12,0.23214
5000418,1,0.11722
5000418,2,0.07757
5000418,3,0.09029
5000418,4,0.44849
5000418,5,0.72826
5000418,6,0.79990
5000418,7,0.75025
5000418,8,0.65464
5000418,9,0.44454
5000418,10,0.12265
5000418,11,0.01939
5000418,12,0.02248
5000419,1,0.17639
5000419,2,0.17361
5000419,3,0.17500
5000419,4,0.23056
5000419,5,0.25139
5000419,6,0.30000
5000419,7,0.28611
5000419,8,0.23056
5000419,9,0.16389
5000419,10,0.10972
5000419,11,0.10694
5000419,12,0.12222
5000420,1,0.19792
5000420,2,0.20833
5000420,3,0.20833
5000420,4,0.29167
5000420,5,0.33333
5000420,6,0.37500
5000420,7,0.36458
5000420,8,0.30208
5000420,9,0.22917
5000420,10,0.13542
5000420,11,0.12500
5000420,12,0.14583
5000421,1,0.44444
5000421,2,0.43750
5000421,3,0.45139
5000421,4,0.45139
5000421,5,0.51389
5000421,6,0.55556
5000421,7,0.40972
5000421,8,0.30556
5000421,9,0.30556
5000421,10,0.28472
5000421,11,0.31944
5000421,12,0.36806
5000422,1,0.27679
5000422,2,0.26786
5000422,3,0.25893
5000422,4,0.36607
5000422,5,0.42857
5000422,6,0.50893
5000422,7,0.49107
5000422,8,0.40179
5000422,9,0.25893
5000422,10,0.16964
5000422,11,0.16964
5000422,12,0.19643
5000423,1,0.23020
5000423,2,0.23403
5000423,3,0.23552
5000423,4,0.29046
5000423,5,0.29834
5000423,6,0.34178
5000423,7,0.32368
5000423,8,0.28407
5000423,9,0.21252
5000423,10,0.13905
5000423,11,0.13096
5000423,12,0.14991
5000424,1,0.42509
5000424,2,0.40117
5000424,3,0.41561
5000424,4,0.53520
5000424,5,0.60108
5000424,6,0.70262
5000424,7,0.66336
5000424,8,0.55325
5000424,9,0.39982
5000424,10,0.27392
5000424,11,0.26128
5000424,12,0.30505
5000425,1,0.42509
5000425,2,0.40117
5000425,3,0.41561
5000425,4,0.53520
5000425,5,0.60108
5000425,6,0.70262
5000425,7,0.66336
5000425,8,0.55325
5000425,9,0.39982
5000425,10,0.27392
5000425,11,0.26128
5000425,12,0.30505
5000426,1,0.42509
5000426,2,0.40117
5000426,3,0.41561
5000426,4,0.53520
5000426,5,0.60108
5000426,6,0.70262
5000426,7,0.66336
5000426,8,0.55325
5000426,9,0.39982
5000426,10,0.27392
5000426,11,0.26128
5000426,12,0.30505
5000427,1,0.36029
5000427,2,0.35294
5000427,3,0.37500
5000427,4,0.42647
5000427,5,0.51471
5000427,6,0.45588
5000427,7,0.42647
5000427,8,0.35294
5000427,9,0.27941
5000427,10,0.19853
5000427,11,0.19853
5000427,12,0.22059
5000428,1,0.32500
5000428,2,0.30000
5000428,3,0.31250
5000428,4,0.41250
5000428,5,0.48750
5000428,6,0.58750
5000428,7,0.55000
5000428,8,0.46250
5000428,9,0.31250
5000428,10,0.21250
5000428,11,0.20000
5000428,12,0.21250
5000429,1,0.56686
5000429,2,0.53198
5000429,3,0.55814
5000429,4,0.56395
5000429,5,0.64826
5000429,6,0.70058
5000429,7,0.52907
5000429,8,0.39535
5000429,9,0.39535
5000429,10,0.37500
5000429,11,0.43314
5000429,12,0.48547
5000430,1,0.70461
5000430,2,0.67579
5000430,3,0.70224
5000430,4,0.63224
5000430,5,0.76342
5000430,6,0.77697
5000430,7,0.56987
5000430,8,0.41263
5000430,9,0.47303
5000430,10,0.45316
5000430,11,0.47414
5000430,12,0.56783
5000431,1,0.39881
5000431,2,0.38690
5000431,3,0.39286
5000431,4,0.54167
5000431,5,0.62500
5000431,6,0.73810
5000431,7,0.71429
5000431,8,0.58333
5000431,9,0.41071
5000431,10,0.26190
5000431,11,0.24405
5000431,12,0.27976
5000432,1,0.36184
5000432,2,0.32895
5000432,3,0.35526
5000432,4,0.48026
5000432,5,0.52632
5000432,6,0.64474
5000432,7,0.62500
5000432,8,0.49342
5000432,9,0.35526
5000432,10,0.22368
5000432,11,0.21711
5000432,12,0.25000
5000433,1,0.25595
5000433,2,0.23958
5000433,3,0.25298
5000433,4,0.35863
5000433,5,0.42560
5000433,6,0.49851
5000433,7,0.48214
5000433,8,0.39435
5000433,9,0.27232
5000433,10,0.17411
5000433,11,0.15774
5000433,12,0.18155
5000434,1,0.70100
5000434,2,0.64300
5000434,3,0.64800
5000434,4,0.77600
5000434,5,0.92100
5000434,6,0.92700
5000434,7,0.91600
5000434,8,0.84400
5000434,9,0.65700
5000434,10,0.45900
5000434,11,0.44600
5000434,12,0.51800
5000435,1,0.70100
5000435,2,0.64300
5000435,3,0.64800
5000435,4,0.77600
5000435,5,0.92100
5000435,6,0.92700
5000435,7,0.91600
5000435,8,0.84400
5000435,9,0.65700
5000435,10,0.45900
5000435,11,0.44600
5000435,12,0.51800
5000436,1,0.70100
5000436,2,0.64300
5000436,3,0.64800
5000436,4,0.77600
5000436,5,0.92100
5000436,6,0.92700
5000436,7,0.91600
5000436,8,0.84400
5000436,9,0.65700
5000436,10,0.45900
5000436,11,0.44600
5000436,12,0.51800
5000437,1,0.31875
5000437,2,0.29844
5000437,3,0.31719
5000437,4,0.43594
5000437,5,0.50469
5000437,6,0.59375
5000437,7,0.57656
5000437,8,0.47188
5000437,9,0.33125
5000437,10,0.21250
5000437,11,0.19531
5000437,12,0.22656
5000438,1,0.52750
5000438,2,0.49400
5000438,3,0.51050
5000438,4,0.66100
5000438,5,0.75800
5000438,6,0.86900
5000438,7,0.83150
5000438,8,0.68900
5000438,9,0.49650
5000438,10,0.34700
5000438,11,0.33350
5000438,12,0.38950
5000439,1,0.71875
5000439,2,0.64706
5000439,3,0.67463
5000439,4,0.83088
5000439,5,0.91360
5000439,6,0.92463
5000439,7,0.92279
5000439,8,0.86581
5000439,9,0.68015
5000439,10,0.48529
5000439,11,0.46875
5000439,12,0.55147
5000440,1,0.26250
5000440,2,0.25536
5000440,3,0.26250
5000440,4,0.28036
5000440,5,0.31964
5000440,6,0.34107
5000440,7,0.27321
5000440,8,0.20893
5000440,9,0.18750
5000440,10,0.17143
5000440,11,0.19286
5000440,12,0.21250
5000441,1,0.27419
5000441,2,0.27324
5000441,3,0.27609
5000441,4,0.34606
5000441,5,0.36409
5000441,6,0.41698
5000441,7,0.39398
5000441,8,0.34250
5000441,9,0.25356
5000441,10,0.16841
5000441,11,0.15939
5000441,12,0.18382
5000442,1,0.27419
5000442,2,0.27324
5000442,3,0.27609
5000442,4,0.34606
5000442,5,0.36409
5000442,6,0.41698
5000442,7,0.39398
5000442,8,0.34250
5000442,9,0.25356
5000442,10,0.16841
5000442,11,0.15939
5000442,12,0.18382
5000443,1,0.73494
5000443,2,0.68072
5000443,3,0.70783
5000443,4,0.87048
5000443,5,0.98042
5000443,6,1.00000
5000443,7,0.97892
5000443,8,0.93072
5000443,9,0.69578
5000443,10,0.48343
5000443,11,0.46536
5000443,12,0.54669
5000444,1,0.68333
5000444,2,0.62500
5000444,3,0.65000
5000444,4,0.81875
5000444,5,0.93611
5000444,6,0.96875
5000444,7,0.94167
5000444,8,0.87639
5000444,9,0.64514
5000444,10,0.44583
5000444,11,0.42778
