transmission_line_id,load_area_start,load_area_end,existing_transfer_capacity_mw,transmission_length_km,load_areas_border_each_other
565,AZ_APS_SW,AZ_APS_N,5240.15137642137,371.839097531316,t
2136,WA_ID_AVA,CAN_BC,1032.68133537207,526.919109174103,t
1204,CA_SDGE,CAN_BC,,,f
1186,CA_SDGE,ID_E,,,f
1211,CA_SDGE,MT_NW,,,f
1182,CA_SDGE,CAN_ALB,,,f
1183,CA_SDGE,CA_SMUD,,,f
1196,CA_SDGE,NV_S,,,f
1185,CA_SDGE,MT_SW,,,f
1213,CA_SDGE,CA_PGE_BAY,,,f
1218,CA_SDGE,OR_W,,,f
1212,CA_SDGE,AZ_SE,,,f
1208,CA_SDGE,UT_S,,,f
1215,CA_SDGE,NV_N,,,f
1192,CA_SDGE,AZ_PHX,,,f
1216,CA_SDGE,CA_SCE_VLY,,,f
1190,CA_SDGE,WY_SW,,,f
1181,CA_SDGE,CO_NW,,,f
1178,CA_SDGE,UT_N,,,f
1206,CA_SDGE,WA_W,,,f
1200,CA_SDGE,CA_PGE_S,,,f
1222,CA_SDGE,CA_PGE_N,,,f
1198,CA_SDGE,ID_S_OR_E,,,f
1184,CA_SDGE,AZ_NM_N,,,f
1195,CA_SDGE,OR_E,,,f
1221,CA_SDGE,WY_SE,,,f
1177,CA_SDGE,MT_SE,,,f
1217,CA_SDGE,NM_N,,,f
1180,CA_SDGE,WA_SEATAC,,,f
1193,CA_SDGE,CA_PGE_CEN,,,f
1220,CA_SDGE,WY_NE,,,f
1223,CA_SDGE,AZ_NW,,,f
1191,CA_SDGE,OR_WA_BPA,,,f
1205,CA_SDGE,OR_PDX,,,f
1187,CA_SDGE,MT_NE,,,f
1214,CA_SDGE,WY_NW,,,f
1202,CA_SDGE,AZ_APS_N,,,f
1209,CA_SDGE,CO_DEN,,,f
1199,CA_SDGE,CO_E,,,f
1207,CA_SDGE,WA_N_CEN,,,f
1179,CA_SDGE,AZ_APS_E,,,f
1203,CA_SDGE,CO_SW,,,f
1224,CA_SDGE,NM_S_TX_EPE,,,f
1188,CA_SDGE,AZ_APS_SW,,,f
1219,CA_SDGE,WA_ID_AVA,,,f
1397,CAN_BC,CA_SDGE,,,f
1393,CAN_BC,MEX_BAJA,,,f
1385,CAN_BC,CA_IID,,,f
1406,CAN_BC,CA_LADWP,,,f
1382,CAN_BC,ID_E,,,f
1379,CAN_BC,CA_SMUD,,,f
1392,CAN_BC,NV_S,,,f
