project_id,technology,original_dataset_id,load_area,capacity_limit,capacity_limit_conversion,connect_cost_per_mw,location_id,avg_capacity_factor
1114761,CSP_Trough_No_Storage,1114761,NV_N,26.31,41.77,27507.042716992,100964,0.214263971899545
1114762,CSP_Trough_6h_Storage,1114762,NV_N,26.31,29.35,27507.042716992,100964,0.340211736369865
1114763,Central_PV,1114763,NV_N,2.33,29.53,36822.510792179,100570,0.296871104893245
1114764,CSP_Trough_No_Storage,1114764,NV_N,2.33,42.29,36822.510792179,100570,0.226062172157535
1114765,CSP_Trough_6h_Storage,1114765,NV_N,2.33,29.6,36822.510792179,100570,0.360343197095893
1114769,Central_PV,1114769,UT_S,52.47,29.65,2684.63008600356,102527,0.286422257127497
1114770,CSP_Trough_No_Storage,1114770,UT_S,52.47,42.82,2684.63008600356,102527,0.207366424744293
1114771,CSP_Trough_6h_Storage,1114771,UT_S,52.47,29.86,2684.63008600356,102527,0.332496108319635
1114772,Central_PV,1114772,NV_N,30.33,30.52,22172.4562427991,101224,0.310332035477945
1114773,CSP_Trough_No_Storage,1114773,NV_N,30.33,43.09,22172.4562427991,101224,0.244364813837899
1114774,CSP_Trough_6h_Storage,1114774,NV_N,30.33,30.13,22172.4562427991,101224,0.390397683005709
1114775,Central_PV,1114775,CA_SCE_SE,11.78,35.3,18349.0674961063,101778,0.291473675719735
1114776,CSP_Trough_No_Storage,1114776,CA_SCE_SE,11.78,41.26,18349.0674961063,101778,0.23598035538927
1114777,CSP_Trough_6h_Storage,1114777,CA_SCE_SE,11.78,28.97,18349.0674961063,101778,0.372735323037671
1114778,Central_PV,1114778,UT_S,18.95,28.66,84173.9588408789,102319,0.289145756671857
1114779,CSP_Trough_No_Storage,1114779,UT_S,18.95,42.29,84173.9588408789,102319,0.211204729781965
1114780,CSP_Trough_6h_Storage,1114780,UT_S,18.95,29.73,84173.9588408789,102319,0.33802479371541
1114781,Central_PV,1114781,NV_N,39.55,29.28,58974.9496573684,101024,0.298100403271099
1114782,CSP_Trough_No_Storage,1114782,NV_N,39.55,42.82,58974.9496573684,101024,0.220494938676942
1114783,CSP_Trough_6h_Storage,1114783,NV_N,39.55,29.86,58974.9496573684,101024,0.353102984807079
1114784,Central_PV,1114784,NM_S_TX_EPE,15.19,36.68,18905.3279405039,104138,0.298597337605317
1114785,CSP_Trough_No_Storage,1114785,NM_S_TX_EPE,15.19,41.77,18905.3279405039,104138,0.234335658336759
1114786,CSP_Trough_6h_Storage,1114786,NM_S_TX_EPE,15.19,29.35,18905.3279405039,104138,0.372860221068495
1114787,Central_PV,1114787,NV_N,35.04,28.91,31427.8463329475,101944,0.299016003565618
1114788,CSP_Trough_No_Storage,1114788,NV_N,35.04,43.64,31427.8463329475,101944,0.202458787651827
1114789,CSP_Trough_6h_Storage,1114789,NV_N,35.04,30.53,31427.8463329475,101944,0.328214802220321
1114790,Central_PV,1114790,NV_N,1.33,28.91,45039.5253014514,101630,0.292174031133657
1114791,CSP_Trough_No_Storage,1114791,NV_N,1.33,43.64,45039.5253014514,101630,0.201141780264841
1114792,CSP_Trough_6h_Storage,1114792,NV_N,1.33,30.53,45039.5253014514,101630,0.32620170861644
1114793,Central_PV,1114793,UT_S,25.8,30.64,59347.7759268219,102779,0.296834624832061
1114794,CSP_Trough_No_Storage,1114794,UT_S,25.8,43.93,59347.7759268219,102779,0.199780887075342
1114795,CSP_Trough_6h_Storage,1114795,UT_S,25.8,30.81,59347.7759268219,102779,0.323687008851599
1114796,Central_PV,1114796,NV_N,29.36,29.9,101100.369330545,101913,0.298039016602837
1114797,CSP_Trough_No_Storage,1114797,NV_N,29.36,43.64,101100.369330545,101913,0.211955787151827
1114798,CSP_Trough_6h_Storage,1114798,NV_N,29.36,30.53,101100.369330545,101913,0.341410136127854
1114799,Central_PV,1114799,NV_N,17.97,28.79,42272.737417903,101679,0.293582497175438
1114800,CSP_Trough_No_Storage,1114800,NV_N,17.97,43.64,42272.737417903,101679,0.202203136437216
1114801,CSP_Trough_6h_Storage,1114801,NV_N,17.97,30.53,42272.737417903,101679,0.329021343510277
1114802,Central_PV,1114802,UT_S,21.85,30.52,144381.14039909,101771,0.30657729110466
1114803,CSP_Trough_No_Storage,1114803,UT_S,21.85,43.37,144381.14039909,101771,0.224954957434932
1114804,CSP_Trough_6h_Storage,1114804,UT_S,21.85,30.39,144381.14039909,101771,0.358077944770549
1114805,Central_PV,1114805,AZ_NM_N,12.47,32.22,38595.8607548841,103284,0.303053272173739
1114806,CSP_Trough_No_Storage,1114806,AZ_NM_N,12.47,43.93,38595.8607548841,103284,0.21394895266096
1114807,CSP_Trough_6h_Storage,1114807,AZ_NM_N,12.47,30.67,38595.8607548841,103284,0.343727598257992
1114808,Central_PV,1114808,UT_S,88.24,30.02,29607.4739795246,102436,0.296838821418477
1114809,CSP_Trough_No_Storage,1114809,UT_S,88.24,43.09,29607.4739795246,102436,0.212829039150684
1114810,CSP_Trough_6h_Storage,1114810,UT_S,88.24,30.13,29607.4739795246,102436,0.343600905255709
1114811,Central_PV,1114811,NV_N,3.35,28.91,722.431493702323,100499,0.290405436083656
1114812,CSP_Trough_No_Storage,1114812,NV_N,3.35,42.03,722.431493702323,100499,0.220562084737444
1114813,CSP_Trough_6h_Storage,1114813,NV_N,3.35,29.35,722.431493702323,100499,0.350194956644976
1114814,Central_PV,1114814,AZ_NM_N,3.72,31.49,32931.0098574065,103216,0.297586025762187
1114815,CSP_Trough_No_Storage,1114815,AZ_NM_N,3.72,43.09,32931.0098574065,103216,0.224135599111873
1114816,CSP_Trough_6h_Storage,1114816,AZ_NM_N,3.72,30.13,32931.0098574065,103216,0.358456334623289
1114817,Central_PV,1114817,AZ_APS_N,6.84,34.48,37227.0429953747,102909,0.292843029062657
1114818,CSP_Trough_No_Storage,1114818,AZ_APS_N,6.84,42.82,37227.0429953747,102909,0.232383120990867
1114819,CSP_Trough_6h_Storage,1114819,AZ_APS_N,6.84,29.86,37227.0429953747,102909,0.369501556589043
1114820,Central_PV,1114820,CA_SCE_SE,57.73,35.65,21731.4404458675,101867,0.301901922769048
1114821,CSP_Trough_No_Storage,1114821,CA_SCE_SE,57.73,41.26,21731.4404458675,101867,0.264209991521689
1114822,CSP_Trough_6h_Storage,1114822,CA_SCE_SE,57.73,28.85,21731.4404458675,101867,0.413880788791098
1114823,Central_PV,1114823,UT_S,4.75,31.25,10986.7374457786,103437,0.29528542590261
1114824,CSP_Trough_No_Storage,1114824,UT_S,4.75,42.82,10986.7374457786,103437,0.230273164507991
1114825,CSP_Trough_6h_Storage,1114825,UT_S,4.75,29.86,10986.7374457786,103437,0.367396507864156
1114826,Central_PV,1114826,UT_S,8.01,31.86,43740.4878674268,102344,0.298550197882746
1114827,CSP_Trough_No_Storage,1114827,UT_S,8.01,43.09,43740.4878674268,102344,0.22673204680822
1114828,CSP_Trough_6h_Storage,1114828,UT_S,8.01,30.13,43740.4878674268,102344,0.363027700915527
1114829,Central_PV,1114829,AZ_NM_N,18.64,33.3,36102.5650212108,103448,0.297402275225385
1114830,CSP_Trough_No_Storage,1114830,AZ_NM_N,18.64,44.21,36102.5650212108,103448,0.21295812278653
1114831,CSP_Trough_6h_Storage,1114831,AZ_NM_N,18.64,30.95,36102.5650212108,103448,0.343102638240868
1114832,Central_PV,1114832,AZ_PHX,62.87,35.99,5054.81277636112,102982,0.287728169662775
1114833,CSP_Trough_No_Storage,1114833,AZ_PHX,62.87,41.26,5054.81277636112,102982,0.249780683294521
1114834,CSP_Trough_6h_Storage,1114834,AZ_PHX,62.87,28.85,5054.81277636112,102982,0.392580375135845
1114835,Central_PV,1114835,AZ_SE,28.37,37.02,46123.0605397213,103477,0.296076887098045
1114836,CSP_Trough_No_Storage,1114836,AZ_SE,28.37,42.82,46123.0605397213,103477,0.24092817847717
1114837,CSP_Trough_6h_Storage,1114837,AZ_SE,28.37,29.86,46123.0605397213,103477,0.38521916323516
1114838,Central_PV,1114838,CO_NW,15.29,28.66,18520.2533058371,103599,0.279960914223014
1114839,CSP_Trough_No_Storage,1114839,CO_NW,15.29,42.03,18520.2533058371,103599,0.201599743557079
1114840,CSP_Trough_6h_Storage,1114840,CO_NW,15.29,29.47,18520.2533058371,103599,0.324190674389271
1114841,Central_PV,1114841,AZ_APS_E,44.02,34.01,14778.7822085482,103278,0.29800977564074
1114842,CSP_Trough_No_Storage,1114842,AZ_APS_E,44.02,43.64,14778.7822085482,103278,0.229162779535389
1114843,CSP_Trough_6h_Storage,1114843,AZ_APS_E,44.02,30.53,14778.7822085482,103278,0.36664757797032
1114844,Central_PV,1114844,CA_SCE_CEN,2.95,32.34,35059.6740156493,101126,0.317671783832066
1114845,CSP_Trough_No_Storage,1114845,CA_SCE_CEN,2.95,43.64,35059.6740156493,101126,0.258241502695205
1114846,CSP_Trough_6h_Storage,1114846,CA_SCE_CEN,2.95,30.53,35059.6740156493,101126,0.409721686108446
1114847,Central_PV,1114847,NM_S_TX_EPE,36.81,36.9,18545.1206549703,103604,0.299652376692565
1114848,CSP_Trough_No_Storage,1114848,NM_S_TX_EPE,36.81,43.09,18545.1206549703,103604,0.23572893821347
1114849,CSP_Trough_6h_Storage,1114849,NM_S_TX_EPE,36.81,30.13,18545.1206549703,103604,0.375989593765984
1114850,Central_PV,1114850,NV_N,158.09,29.78,88263.9475456646,101825,0.303024296001465
1114851,CSP_Trough_No_Storage,1114851,NV_N,158.09,43.37,88263.9475456646,101825,0.223364853412101
1114852,CSP_Trough_6h_Storage,1114852,NV_N,158.09,30.26,88263.9475456646,101825,0.359886616239726
1114853,Central_PV,1114853,AZ_APS_N,30.84,32.94,54199.6177079368,103116,0.305512379580153
1114854,CSP_Trough_No_Storage,1114854,AZ_APS_N,30.84,43.64,54199.6177079368,103116,0.233170698710046
1114855,CSP_Trough_6h_Storage,1114855,AZ_APS_N,30.84,30.53,54199.6177079368,103116,0.372354705563929
1114856,Central_PV,1114856,NV_S,4.77,31.01,103912.251508166,101793,0.307708035896133
1114857,CSP_Trough_No_Storage,1114857,NV_S,4.77,43.09,103912.251508166,101793,0.233660798313927
1114858,CSP_Trough_6h_Storage,1114858,NV_S,4.77,30.26,103912.251508166,101793,0.374456577662102
1114859,Central_PV,1114859,NM_S_TX_EPE,58.58,37.02,24183.5731119052,103574,0.303063635916537
1114860,CSP_Trough_No_Storage,1114860,NM_S_TX_EPE,58.58,43.09,24183.5731119052,103574,0.242704317736302
1114861,CSP_Trough_6h_Storage,1114861,NM_S_TX_EPE,58.58,30.13,24183.5731119052,103574,0.386811877849317
1114862,Central_PV,1114862,AZ_SE,1.42,36.9,14423.633502424,103338,0.303273816191994
1114863,CSP_Trough_No_Storage,1114863,AZ_SE,1.42,43.09,14423.633502424,103338,0.243991942875571
1114864,CSP_Trough_6h_Storage,1114864,AZ_SE,1.42,30.26,14423.633502424,103338,0.388104659213472
1114865,Central_PV,1114865,AZ_APS_E,34.15,33.78,52426.9159862088,103352,0.301408639043933
1114866,CSP_Trough_No_Storage,1114866,AZ_APS_E,34.15,43.64,52426.9159862088,103352,0.235695056151827
1114867,CSP_Trough_6h_Storage,1114867,AZ_APS_E,34.15,30.67,52426.9159862088,103352,0.377515052316212
1114868,Central_PV,1114868,AZ_APS_E,16.61,33.89,33796.4618678276,103318,0.301414177063683
1114869,CSP_Trough_No_Storage,1114869,AZ_APS_E,16.61,43.64,33796.4618678276,103318,0.235705687883562
1114870,CSP_Trough_6h_Storage,1114870,AZ_APS_E,16.61,30.67,33796.4618678276,103318,0.376643596735161
1114871,Central_PV,1114871,NV_S,7.16,32.82,38947.8500581864,101517,0.302025330745758
1114872,CSP_Trough_No_Storage,1114872,NV_S,7.16,42.03,38947.8500581864,101517,0.256806241332193
1114873,CSP_Trough_6h_Storage,1114873,NV_S,7.16,29.47,38947.8500581864,101517,0.403586978712329
1114874,Central_PV,1114874,CA_SCE_CEN,33.96,33.89,14685.9920072754,100967,0.314548864576026
1114875,CSP_Trough_No_Storage,1114875,CA_SCE_CEN,33.96,41.77,14685.9920072754,100967,0.266419709116438
1114876,CSP_Trough_6h_Storage,1114876,CA_SCE_CEN,33.96,29.35,14685.9920072754,100967,0.418303351376827
1114877,Central_PV,1114877,CA_SCE_SE,2.12,34.37,34293.9295677004,101768,0.310874907478862
1114878,CSP_Trough_No_Storage,1114878,CA_SCE_SE,2.12,42.03,34293.9295677004,101768,0.269798710640411
1114879,CSP_Trough_6h_Storage,1114879,CA_SCE_SE,2.12,29.47,34293.9295677004,101768,0.424277167386987
1114910,Central_PV,1114910,CA_SCE_CEN,116.1,33.66,10429.9013232366,101077,0.31930122528606
1114911,CSP_Trough_No_Storage,1114911,CA_SCE_CEN,116.1,42.82,10429.9013232366,101077,0.26892386791895
1114912,CSP_Trough_6h_Storage,1114912,CA_SCE_CEN,116.1,29.99,10429.9013232366,101077,0.424351131569636
1114955,Central_PV,1114955,WA_ID_AVA,2.01,19.34,30100.0737038839,101497,0.222512896737697
1114956,CSP_Trough_No_Storage,1114956,WA_ID_AVA,2.01,39.13,30100.0737038839,101497,0.136482880151827
1114957,CSP_Trough_6h_Storage,1114957,WA_ID_AVA,2.01,27.45,30100.0737038839,101497,0.221284328335617
1114973,Central_PV,1114973,MT_NE,15.04,19,98024.9011238935,103565,0.223224199429573
1114974,CSP_Trough_No_Storage,1114974,MT_NE,15.04,39.58,98024.9011238935,103565,0.135564804584475
1114975,CSP_Trough_6h_Storage,1114975,MT_NE,15.04,27.79,98024.9011238935,103565,0.221871624277396
1114979,Central_PV,1114979,WA_ID_AVA,2.53,17.58,1046.44573959426,101504,0.218837816782503
1114980,CSP_Trough_No_Storage,1114980,WA_ID_AVA,2.53,39.58,1046.44573959426,101504,0.134486735616439
1114981,CSP_Trough_6h_Storage,1114981,WA_ID_AVA,2.53,27.68,1046.44573959426,101504,0.218896838286529
1114988,Central_PV,1114988,OR_WA_BPA,1.86,20.95,7447.14578782298,100793,0.220664947554364
1114989,CSP_Trough_No_Storage,1114989,OR_WA_BPA,1.86,38.47,7447.14578782298,100793,0.150862669466896
1114990,CSP_Trough_6h_Storage,1114990,OR_WA_BPA,1.86,27.02,7447.14578782298,100793,0.243016287773973
1114991,Central_PV,1114991,UT_N,15.76,25.93,28552.693821469,102625,0.262864618728891
1114992,CSP_Trough_No_Storage,1114992,UT_N,15.76,41.51,28552.693821469,102625,0.189030257055936
1114993,CSP_Trough_6h_Storage,1114993,UT_N,15.76,29.1,28552.693821469,102625,0.303139881589043
1114994,Central_PV,1114994,WY_SE,22.92,22.98,26640.9224095844,104024,0.242060907745601
1114995,CSP_Trough_No_Storage,1114995,WY_SE,22.92,41.26,26640.9224095844,104024,0.151385150434931
1114996,CSP_Trough_6h_Storage,1114996,WY_SE,22.92,28.85,26640.9224095844,104024,0.251900981147259
1114997,Central_PV,1114997,OR_WA_BPA,2.83,20.48,2401.19507973757,100883,0.226280462052536
1114998,CSP_Trough_No_Storage,1114998,OR_WA_BPA,2.83,38.25,2401.19507973757,100883,0.160249264328768
1114999,CSP_Trough_6h_Storage,1114999,OR_WA_BPA,2.83,26.7,2401.19507973757,100883,0.25684472804452
1115024,Central_PV,1115024,WA_ID_AVA,7.09,19.79,14267.2805453598,100949,0.230643852416436
1115025,CSP_Trough_No_Storage,1115025,WA_ID_AVA,7.09,38.68,14267.2805453598,100949,0.160949349974887
1115026,CSP_Trough_6h_Storage,1115026,WA_ID_AVA,7.09,27.13,14267.2805453598,100949,0.257654978265982
1115027,Central_PV,1115027,ID_E,32.49,22.86,10204.5329533298,102972,0.22907905751338
1115028,CSP_Trough_No_Storage,1115028,ID_E,32.49,41.51,10204.5329533298,102972,0.151996488722604
1115029,CSP_Trough_6h_Storage,1115029,ID_E,32.49,29.1,10204.5329533298,102972,0.247670906937215
1115030,Central_PV,1115030,WY_NW,1.25,23.46,62578.0444228833,103458,0.289384004596454
1115031,CSP_Trough_No_Storage,1115031,WY_NW,1.25,42.82,62578.0444228833,103458,0.17454064705137
1115032,CSP_Trough_6h_Storage,1115032,WY_NW,1.25,29.99,62578.0444228833,103458,0.287029458674657
1115033,Central_PV,1115033,OR_WA_BPA,6.58,20.6,14044.293693836,100738,0.232580453108108
1115034,CSP_Trough_No_Storage,1115034,OR_WA_BPA,6.58,38.25,14044.293693836,100738,0.169564087255708
1115035,CSP_Trough_6h_Storage,1115035,OR_WA_BPA,6.58,26.8,14044.293693836,100738,0.271085998203197
1115036,Central_PV,1115036,ID_E,9.94,24.07,12772.1471517695,102761,0.241568508996218
1115037,CSP_Trough_No_Storage,1115037,ID_E,9.94,41.51,12772.1471517695,102761,0.167640522835617
1115038,CSP_Trough_6h_Storage,1115038,ID_E,9.94,29.1,12772.1471517695,102761,0.268122609906393
1115039,Central_PV,1115039,CO_DEN,1.96,27.29,6067.46703711705,104229,0.254567519117367
1115040,CSP_Trough_No_Storage,1115040,CO_DEN,1.96,42.03,6067.46703711705,104229,0.144762728423516
1115041,CSP_Trough_6h_Storage,1115041,CO_DEN,1.96,29.35,6067.46703711705,104229,0.240204266858447
1115042,Central_PV,1115042,WY_SE,11.69,24.81,30442.0128393794,103788,0.249892478641675
1115043,CSP_Trough_No_Storage,1115043,WY_SE,11.69,42.55,30442.0128393794,103788,0.157903583401826
1115044,CSP_Trough_6h_Storage,1115044,WY_SE,11.69,29.73,30442.0128393794,103788,0.261252056199771
1115045,Central_PV,1115045,ID_E,3.89,25.06,20974.2333242087,103067,0.245545627200731
1115046,CSP_Trough_No_Storage,1115046,ID_E,3.89,42.55,20974.2333242087,103067,0.165769612929225
1115047,CSP_Trough_6h_Storage,1115047,ID_E,3.89,29.73,20974.2333242087,103067,0.270402196143836
1115048,Central_PV,1115048,ID_S_OR_E,3.55,23.46,22223.7327125343,101344,0.249084449889675
1115049,CSP_Trough_No_Storage,1115049,ID_S_OR_E,3.55,40.05,22223.7327125343,101344,0.182976203543379
1115050,CSP_Trough_6h_Storage,1115050,ID_S_OR_E,3.55,28.13,22223.7327125343,101344,0.293106359591324
1115051,Central_PV,1115051,NV_N,40.43,26.42,48371.2820792564,102244,0.258029481045035
1115052,CSP_Trough_No_Storage,1115052,NV_N,40.43,41.77,48371.2820792564,102244,0.167963947736302
1115053,CSP_Trough_6h_Storage,1115053,NV_N,40.43,29.35,48371.2820792564,102244,0.269929746866439
1115054,Central_PV,1115054,UT_N,14.78,27.29,5252.33154634794,102882,0.251036299629705
1115055,CSP_Trough_No_Storage,1115055,UT_N,14.78,41.51,5252.33154634794,102882,0.171447083712329
1115056,CSP_Trough_6h_Storage,1115056,UT_N,14.78,29.1,5252.33154634794,102882,0.279127997873288
1115060,Central_PV,1115060,ID_S_OR_E,14.37,24.69,79978.0002975152,101359,0.251731877383858
1115061,CSP_Trough_No_Storage,1115061,ID_S_OR_E,14.37,42.03,79978.0002975152,101359,0.168405439559361
1115062,CSP_Trough_6h_Storage,1115062,ID_S_OR_E,14.37,29.35,79978.0002975152,101359,0.276495335079911
1115063,Central_PV,1115063,OR_E,3.23,23.46,13928.6357617545,100623,0.259337147395428
1115064,CSP_Trough_No_Storage,1115064,OR_E,3.23,41.01,13928.6357617545,100623,0.179092749119863
1115065,CSP_Trough_6h_Storage,1115065,OR_E,3.23,28.85,13928.6357617545,100623,0.286320130165527
1115066,Central_PV,1115066,OR_E,157.73,23.34,5862.52509368614,100725,0.254502737531539
1115067,CSP_Trough_No_Storage,1115067,OR_E,157.73,41.01,5862.52509368614,100725,0.178996517115298
1115068,CSP_Trough_6h_Storage,1115068,OR_E,157.73,28.73,5862.52509368614,100725,0.288497135755708
1115069,Central_PV,1115069,WY_SW,1.94,26.18,24922.0851002638,103508,0.257818583509813
1115070,CSP_Trough_No_Storage,1115070,WY_SW,1.94,43.37,24922.0851002638,103508,0.156995262821918
1115071,CSP_Trough_6h_Storage,1115071,WY_SW,1.94,30.39,24922.0851002638,103508,0.261703964510446
1115072,Central_PV,1115072,ID_S_OR_E,36.17,24.81,26330.5224630296,101843,0.257878099028126
1115073,CSP_Trough_No_Storage,1115073,ID_S_OR_E,36.17,41.77,26330.5224630296,101843,0.179638441221461
1115074,CSP_Trough_6h_Storage,1115074,ID_S_OR_E,36.17,29.22,26330.5224630296,101843,0.290134397140412
1115075,Central_PV,1115075,CA_PGE_CEN,57.7,31.01,12379.1815206316,100360,0.250206540415734
1115076,CSP_Trough_No_Storage,1115076,CA_PGE_CEN,57.7,38.04,12379.1815206316,100360,0.208948969203196
1115077,CSP_Trough_6h_Storage,1115077,CA_PGE_CEN,57.7,26.6,12379.1815206316,100360,0.330112322945205
1115078,Central_PV,1115078,ID_S_OR_E,12.91,24.57,46477.8501062979,101469,0.253071270572369
1115079,CSP_Trough_No_Storage,1115079,ID_S_OR_E,12.91,42.29,46477.8501062979,101469,0.167766670726027
1115080,CSP_Trough_6h_Storage,1115080,ID_S_OR_E,12.91,29.6,46477.8501062979,101469,0.275594669541097
1115081,Central_PV,1115081,OR_E,4.23,24.2,17793.9819203535,100161,0.251425194961343
1115082,CSP_Trough_No_Storage,1115082,OR_E,4.23,41.01,17793.9819203535,100161,0.178978925542238
1115083,CSP_Trough_6h_Storage,1115083,OR_E,4.23,28.73,17793.9819203535,100161,0.287275916858447
1115084,Central_PV,1115084,WY_SW,15.13,25.68,4246.01176541437,103182,0.255231524367153
1115085,CSP_Trough_No_Storage,1115085,WY_SW,15.13,43.09,4246.01176541437,103182,0.168432537722602
1115086,CSP_Trough_6h_Storage,1115086,WY_SW,15.13,30.13,4246.01176541437,103182,0.276662094549088
1115087,Central_PV,1115087,UT_N,9.37,27.05,15334.5390369331,102595,0.259576108066539
1115088,CSP_Trough_No_Storage,1115088,UT_N,9.37,41.51,15334.5390369331,102595,0.178209863907535
1115089,CSP_Trough_6h_Storage,1115089,UT_N,9.37,29.1,15334.5390369331,102595,0.287570538238585
1115090,Central_PV,1115090,WY_SW,5.15,25.93,12773.0671349368,103521,0.272283261328208
1115091,CSP_Trough_No_Storage,1115091,WY_SW,5.15,43.09,12773.0671349368,103521,0.174176792545663
1115092,CSP_Trough_6h_Storage,1115092,WY_SW,5.15,30.13,12773.0671349368,103521,0.286179103849316
1115093,Central_PV,1115093,CA_SCE_VLY,34.32,33.18,9979.64227360188,100652,0.254905500730684
1115094,CSP_Trough_No_Storage,1115094,CA_SCE_VLY,34.32,38.47,9979.64227360188,100652,0.211575228969178
1115095,CSP_Trough_6h_Storage,1115095,CA_SCE_VLY,34.32,27.02,9979.64227360188,100652,0.336186158974887
1115096,Central_PV,1115096,OR_E,1.03,24.81,15232.7926530869,100130,0.252687395424728
1115097,CSP_Trough_No_Storage,1115097,OR_E,1.03,41.26,15232.7926530869,100130,0.180737773756849
1115098,CSP_Trough_6h_Storage,1115098,OR_E,1.03,28.85,15232.7926530869,100130,0.290107568428083
1115099,Central_PV,1115099,NV_N,18.65,25.93,70721.7089811626,102083,0.26534633159737
1115100,CSP_Trough_No_Storage,1115100,NV_N,18.65,42.55,70721.7089811626,102083,0.169695782100457
1115101,CSP_Trough_6h_Storage,1115101,NV_N,18.65,29.73,70721.7089811626,102083,0.277389306770549
1115102,Central_PV,1115102,UT_S,2.66,28.41,75347.758903476,102347,0.27731932192427
