breakpoint_id,load_area,year,price_dollars_per_mmbtu,breakpoint_mmbtu_per_year
4,AZ_APS_N,2008,631.9865,7773290
5,AZ_APS_N,2008,1114.6595,7786532
6,AZ_APS_N,2008,3872.0543,7789620
7,AZ_APS_N,2008,4996.6528,7791934
8,AZ_APS_N,2008,6377.0387,7794588
9,AZ_APS_N,2008,999999999.0000,
1,AZ_APS_N,2009,1.7017,853662
2,AZ_APS_N,2009,4.2345,995242
3,AZ_APS_N,2009,4.2607,7779540
4,AZ_APS_N,2009,598.3852,7782390
5,AZ_APS_N,2009,1075.9649,7796236
6,AZ_APS_N,2009,3874.5254,7799325
7,AZ_APS_N,2009,5000.6017,7801639
8,AZ_APS_N,2009,6382.7027,7804293
9,AZ_APS_N,2009,999999999.0000,
1,AZ_APS_N,2010,1.7017,853662
2,AZ_APS_N,2010,4.1781,1133452
3,AZ_APS_N,2010,4.2667,7755693
4,AZ_APS_N,2010,1213.2332,7766781
5,AZ_APS_N,2010,2442.4692,7769740
6,AZ_APS_N,2010,3346.9784,7772828
7,AZ_APS_N,2010,4466.7072,7775143
8,AZ_APS_N,2010,5844.1254,7777796
9,AZ_APS_N,2010,999999999.0000,
1,AZ_APS_N,2011,1.7017,853662
2,AZ_APS_N,2011,4.2073,1096292
3,AZ_APS_N,2011,4.2628,7762086
4,AZ_APS_N,2011,912.5742,7764936
5,AZ_APS_N,2011,1077.8862,7776629
6,AZ_APS_N,2011,1868.8478,7779588
7,AZ_APS_N,2011,3351.1764,7782676
8,AZ_APS_N,2011,4472.3205,7784990
9,AZ_APS_N,2011,5851.4791,7787644
10,AZ_APS_N,2011,999999999.0000,
1,AZ_APS_N,2012,1.7017,853662
2,AZ_APS_N,2012,4.2075,1097672
3,AZ_APS_N,2012,4.2627,7764634
4,AZ_APS_N,2012,912.8718,7767485
5,AZ_APS_N,2012,1008.0514,7779982
6,AZ_APS_N,2012,1874.3154,7782941
7,AZ_APS_N,2012,3352.6168,7786029
8,AZ_APS_N,2012,4474.2428,7788344
9,AZ_APS_N,2012,5853.9941,7790997
10,AZ_APS_N,2012,999999999.0000,
1,AZ_APS_N,2013,1.7017,853662
2,AZ_APS_N,2013,4.2076,1098078
3,AZ_APS_N,2013,4.2627,7763958
4,AZ_APS_N,2013,527.4665,7768296
5,AZ_APS_N,2013,985.7192,7781397
6,AZ_APS_N,2013,1877.7780,7784356
7,AZ_APS_N,2013,3353.2247,7787444
8,AZ_APS_N,2013,4475.0541,7789759
9,AZ_APS_N,2013,5855.0555,7792412
10,AZ_APS_N,2013,999999999.0000,
1,AZ_APS_N,2014,1.7017,853662
2,AZ_APS_N,2014,4.2355,1025651
3,AZ_APS_N,2014,4.2611,7773933
4,AZ_APS_N,2014,483.9237,7776784
5,AZ_APS_N,2014,627.4907,7778483
6,AZ_APS_N,2014,892.0805,7794946
7,AZ_APS_N,2014,3809.8636,7798034
8,AZ_APS_N,2014,4936.0081,7800349
9,AZ_APS_N,2014,6317.8811,7803002
10,AZ_APS_N,2014,999999999.0000,
1,AZ_APS_N,2015,1.7017,853662
2,AZ_APS_N,2015,4.2356,1026824
3,AZ_APS_N,2015,4.2610,7775510
4,AZ_APS_N,2015,622.0979,7778361
5,AZ_APS_N,2015,752.7159,7780060
6,AZ_APS_N,2015,983.7817,7797127
7,AZ_APS_N,2015,3035.8546,7800215
8,AZ_APS_N,2015,4875.0692,7802530
9,AZ_APS_N,2015,6257.3276,7805183
10,AZ_APS_N,2015,999999999.0000,
1,AZ_APS_N,2016,1.7017,853662
2,AZ_APS_N,2016,4.1762,1155820
3,AZ_APS_N,2016,4.2640,7776724
4,AZ_APS_N,2016,764.2837,7796198
5,AZ_APS_N,2016,1918.8339,7799157
6,AZ_APS_N,2016,3389.9937,7802245
7,AZ_APS_N,2016,4513.9502,7804560
8,AZ_APS_N,2016,5896.5674,7807213
9,AZ_APS_N,2016,999999999.0000,
1,AZ_APS_N,2017,1.7017,853662
2,AZ_APS_N,2017,4.2119,1081859
3,AZ_APS_N,2017,4.2619,7777920
4,AZ_APS_N,2017,201.6537,7793552
5,AZ_APS_N,2017,2057.1053,7800957
6,AZ_APS_N,2017,3661.8090,7804045
7,AZ_APS_N,2017,4786.0241,7806359
8,AZ_APS_N,2017,6168.9593,7809013
9,AZ_APS_N,2017,999999999.0000,
1,AZ_APS_N,2018,1.7017,853662
2,AZ_APS_N,2018,4.2025,1104320
3,AZ_APS_N,2018,4.2630,7763267
4,AZ_APS_N,2018,377.2618,7779716
5,AZ_APS_N,2018,1855.8480,7787120
6,AZ_APS_N,2018,3457.7090,7790209
7,AZ_APS_N,2018,4579.9357,7792523
8,AZ_APS_N,2018,5960.4256,7795177
9,AZ_APS_N,2018,999999999.0000,
1,AZ_APS_N,2019,1.7017,853662
2,AZ_APS_N,2019,4.1995,1120631
3,AZ_APS_N,2019,4.2626,7779602
4,AZ_APS_N,2019,445.4989,7784577
5,AZ_APS_N,2019,585.5686,7796655
6,AZ_APS_N,2019,1426.4046,7801101
7,AZ_APS_N,2019,1756.3316,7804060
8,AZ_APS_N,2019,3361.6729,7807148
9,AZ_APS_N,2019,4486.3339,7809462
10,AZ_APS_N,2019,5869.8175,7812116
11,AZ_APS_N,2019,999999999.0000,
1,AZ_APS_N,2020,1.7017,853662
2,AZ_APS_N,2020,4.1536,1197535
3,AZ_APS_N,2020,4.2652,7781541
4,AZ_APS_N,2020,291.5680,7799411
5,AZ_APS_N,2020,554.6009,7812093
6,AZ_APS_N,2020,781.3061,7816538
7,AZ_APS_N,2020,1759.8356,7819497
8,AZ_APS_N,2020,3368.3485,7822585
9,AZ_APS_N,2020,4495.2281,7824900
10,AZ_APS_N,2020,5881.4400,7827553
11,AZ_APS_N,2020,999999999.0000,
1,AZ_APS_N,2021,1.7256,908699
2,AZ_APS_N,2021,4.1524,1224519
3,AZ_APS_N,2021,4.2838,7813902
4,AZ_APS_N,2021,699.7315,7827188
5,AZ_APS_N,2021,1432.0436,7831633
6,AZ_APS_N,2021,1763.2561,7834592
7,AZ_APS_N,2021,3374.8703,7837680
8,AZ_APS_N,2021,4503.9193,7839995
9,AZ_APS_N,2021,5892.7989,7842648
10,AZ_APS_N,2021,999999999.0000,
1,AZ_APS_N,2022,1.7258,909105
2,AZ_APS_N,2022,4.1518,1226117
3,AZ_APS_N,2022,4.2839,7815500
4,AZ_APS_N,2022,468.5194,7829188
5,AZ_APS_N,2022,1840.3794,7836615
6,AZ_APS_N,2022,3480.0074,7839704
7,AZ_APS_N,2022,4602.3102,7842018
8,AZ_APS_N,2022,5991.5474,7844672
9,AZ_APS_N,2022,999999999.0000,
1,AZ_APS_N,2023,1.7259,909308
2,AZ_APS_N,2023,4.1517,1226925
3,AZ_APS_N,2023,4.2840,7816308
4,AZ_APS_N,2023,642.0301,7830802
5,AZ_APS_N,2023,1432.7025,7835248
6,AZ_APS_N,2023,1743.5069,7838229
7,AZ_APS_N,2023,3383.4720,7841317
8,AZ_APS_N,2023,4506.0053,7843631
9,AZ_APS_N,2023,5895.5275,7846285
10,AZ_APS_N,2023,999999999.0000,
1,AZ_APS_N,2024,1.7260,909713
2,AZ_APS_N,2024,4.1522,1227759
3,AZ_APS_N,2024,4.2840,7817354
4,AZ_APS_N,2024,425.3818,7832452
5,AZ_APS_N,2024,1855.9358,7839856
6,AZ_APS_N,2024,3468.6316,7842945
7,AZ_APS_N,2024,4598.4372,7845259
8,AZ_APS_N,2024,5988.2471,7847913
9,AZ_APS_N,2024,999999999.0000,
1,AZ_APS_N,2025,1.7265,912425
2,AZ_APS_N,2025,4.1554,1192564
3,AZ_APS_N,2025,4.2857,7782159
4,AZ_APS_N,2025,590.4881,7797861
5,AZ_APS_N,2025,1426.7057,7802307
6,AZ_APS_N,2025,1756.6835,7805265
7,AZ_APS_N,2025,3362.2725,7808354
8,AZ_APS_N,2025,4487.1069,7810668
9,AZ_APS_N,2025,5870.8035,7813322
10,AZ_APS_N,2025,999999999.0000,
1,AZ_APS_N,2026,1.7267,913023
2,AZ_APS_N,2026,4.1543,1196531
3,AZ_APS_N,2026,4.2859,7783364
4,AZ_APS_N,2026,392.5225,7799670
5,AZ_APS_N,2026,1848.2039,7807074
6,AZ_APS_N,2026,3454.1645,7810162
7,AZ_APS_N,2026,4579.2588,7812477
8,AZ_APS_N,2026,5963.2751,7815130
9,AZ_APS_N,2026,999999999.0000,
1,AZ_APS_N,2027,1.7291,932411
2,AZ_APS_N,2027,4.1574,1214145
3,AZ_APS_N,2027,4.2920,7803953
4,AZ_APS_N,2027,370.9595,7821265
5,AZ_APS_N,2027,1853.3057,7828669
6,AZ_APS_N,2027,3463.7030,7831758
7,AZ_APS_N,2027,4591.9009,7834072
8,AZ_APS_N,2027,5979.7337,7836726
9,AZ_APS_N,2027,999999999.0000,
1,AZ_APS_N,2028,1.7294,933422
2,AZ_APS_N,2028,4.1578,1216771
3,AZ_APS_N,2028,4.2921,7806791
4,AZ_APS_N,2028,351.0032,7825110
5,AZ_APS_N,2028,1854.2124,7832514
6,AZ_APS_N,2028,3465.3997,7835603
7,AZ_APS_N,2028,4594.1501,7837917
8,AZ_APS_N,2028,5982.6625,7840571
9,AZ_APS_N,2028,999999999.0000,
1,AZ_APS_N,2029,1.7315,950379
2,AZ_APS_N,2029,4.1607,1234928
3,AZ_APS_N,2029,4.2974,7824948
4,AZ_APS_N,2029,483.4177,7844273
5,AZ_APS_N,2029,1435.1687,7848719
6,AZ_APS_N,2029,1767.1006,7851678
7,AZ_APS_N,2029,3382.2250,7854766
8,AZ_APS_N,2029,4513.7295,7857080
9,AZ_APS_N,2029,5905.6286,7859734
10,AZ_APS_N,2029,999999999.0000,
1,AZ_APS_N,2030,1.7342,958228
2,AZ_APS_N,2030,4.1609,1250626
3,AZ_APS_N,2030,4.2994,7840646
4,AZ_APS_N,2030,318.0962,7860977
5,AZ_APS_N,2030,1862.6814,7868382
6,AZ_APS_N,2030,3481.2377,7871470
7,AZ_APS_N,2030,4615.1428,7873784
8,AZ_APS_N,2030,6009.9940,7876438
9,AZ_APS_N,2030,999999999.0000,
1,AZ_APS_N,2031,1.7342,958228
2,AZ_APS_N,2031,4.1609,1250626
3,AZ_APS_N,2031,4.2994,7840646
4,AZ_APS_N,2031,318.0962,7860977
5,AZ_APS_N,2031,1862.6814,7868382
6,AZ_APS_N,2031,3481.2377,7871470
7,AZ_APS_N,2031,4615.1428,7873784
8,AZ_APS_N,2031,6009.9940,7876438
9,AZ_APS_N,2031,999999999.0000,
1,AZ_APS_N,2032,1.7342,958228
2,AZ_APS_N,2032,4.1609,1250626
3,AZ_APS_N,2032,4.2994,7840646
4,AZ_APS_N,2032,318.0962,7860977
5,AZ_APS_N,2032,1862.6814,7868382
6,AZ_APS_N,2032,3481.2377,7871470
7,AZ_APS_N,2032,4615.1428,7873784
8,AZ_APS_N,2032,6009.9940,7876438
9,AZ_APS_N,2032,999999999.0000,
1,AZ_APS_N,2033,1.7342,958228
2,AZ_APS_N,2033,4.1609,1250626
3,AZ_APS_N,2033,4.2994,7840646
4,AZ_APS_N,2033,318.0962,7860977
5,AZ_APS_N,2033,1862.6814,7868382
6,AZ_APS_N,2033,3481.2377,7871470
7,AZ_APS_N,2033,4615.1428,7873784
8,AZ_APS_N,2033,6009.9940,7876438
9,AZ_APS_N,2033,999999999.0000,
1,AZ_APS_N,2034,1.7342,958228
2,AZ_APS_N,2034,4.1609,1250626
3,AZ_APS_N,2034,4.2994,7840646
4,AZ_APS_N,2034,318.0962,7860977
5,AZ_APS_N,2034,1862.6814,7868382
6,AZ_APS_N,2034,3481.2377,7871470
7,AZ_APS_N,2034,4615.1428,7873784
8,AZ_APS_N,2034,6009.9940,7876438
9,AZ_APS_N,2034,999999999.0000,
1,AZ_APS_N,2035,1.7342,958228
2,AZ_APS_N,2035,4.1609,1250626
3,AZ_APS_N,2035,4.2994,7840646
4,AZ_APS_N,2035,318.0962,7860977
5,AZ_APS_N,2035,1862.6814,7868382
6,AZ_APS_N,2035,3481.2377,7871470
7,AZ_APS_N,2035,4615.1428,7873784
8,AZ_APS_N,2035,6009.9940,7876438
9,AZ_APS_N,2035,999999999.0000,
1,AZ_APS_N,2036,1.7342,958228
2,AZ_APS_N,2036,4.1609,1250626
3,AZ_APS_N,2036,4.2994,7840646
4,AZ_APS_N,2036,318.0962,7860977
5,AZ_APS_N,2036,1862.6814,7868382
6,AZ_APS_N,2036,3481.2377,7871470
7,AZ_APS_N,2036,4615.1428,7873784
8,AZ_APS_N,2036,6009.9940,7876438
9,AZ_APS_N,2036,999999999.0000,
1,AZ_APS_N,2037,1.7342,958228
2,AZ_APS_N,2037,4.1609,1250626
3,AZ_APS_N,2037,4.2994,7840646
4,AZ_APS_N,2037,318.0962,7860977
5,AZ_APS_N,2037,1862.6814,7868382
6,AZ_APS_N,2037,3481.2377,7871470
7,AZ_APS_N,2037,4615.1428,7873784
8,AZ_APS_N,2037,6009.9940,7876438
9,AZ_APS_N,2037,999999999.0000,
1,AZ_APS_N,2038,1.7342,958228
2,AZ_APS_N,2038,4.1609,1250626
3,AZ_APS_N,2038,4.2994,7840646
4,AZ_APS_N,2038,318.0962,7860977
5,AZ_APS_N,2038,1862.6814,7868382
6,AZ_APS_N,2038,3481.2377,7871470
7,AZ_APS_N,2038,4615.1428,7873784
8,AZ_APS_N,2038,6009.9940,7876438
9,AZ_APS_N,2038,999999999.0000,
1,AZ_APS_N,2039,1.7342,958228
2,AZ_APS_N,2039,4.1609,1250626
3,AZ_APS_N,2039,4.2994,7840646
4,AZ_APS_N,2039,318.0962,7860977
5,AZ_APS_N,2039,1862.6814,7868382
6,AZ_APS_N,2039,3481.2377,7871470
7,AZ_APS_N,2039,4615.1428,7873784
8,AZ_APS_N,2039,6009.9940,7876438
9,AZ_APS_N,2039,999999999.0000,
1,AZ_APS_N,2040,1.7342,958228
2,AZ_APS_N,2040,4.1609,1250626
3,AZ_APS_N,2040,4.2994,7840646
4,AZ_APS_N,2040,318.0962,7860977
5,AZ_APS_N,2040,1862.6814,7868382
6,AZ_APS_N,2040,3481.2377,7871470
7,AZ_APS_N,2040,4615.1428,7873784
8,AZ_APS_N,2040,6009.9940,7876438
9,AZ_APS_N,2040,999999999.0000,
1,AZ_APS_N,2041,1.7342,958228
2,AZ_APS_N,2041,4.1609,1250626
3,AZ_APS_N,2041,4.2994,7840646
4,AZ_APS_N,2041,318.0962,7860977
5,AZ_APS_N,2041,1862.6814,7868382
6,AZ_APS_N,2041,3481.2377,7871470
7,AZ_APS_N,2041,4615.1428,7873784
8,AZ_APS_N,2041,6009.9940,7876438
9,AZ_APS_N,2041,999999999.0000,
1,AZ_APS_N,2042,1.7342,958228
2,AZ_APS_N,2042,4.1609,1250626
3,AZ_APS_N,2042,4.2994,7840646
4,AZ_APS_N,2042,318.0962,7860977
5,AZ_APS_N,2042,1862.6814,7868382
6,AZ_APS_N,2042,3481.2377,7871470
7,AZ_APS_N,2042,4615.1428,7873784
8,AZ_APS_N,2042,6009.9940,7876438
9,AZ_APS_N,2042,999999999.0000,
1,AZ_APS_N,2043,1.7342,958228
2,AZ_APS_N,2043,4.1609,1250626
3,AZ_APS_N,2043,4.2994,7840646
4,AZ_APS_N,2043,318.0962,7860977
5,AZ_APS_N,2043,1862.6814,7868382
6,AZ_APS_N,2043,3481.2377,7871470
7,AZ_APS_N,2043,4615.1428,7873784
8,AZ_APS_N,2043,6009.9940,7876438
9,AZ_APS_N,2043,999999999.0000,
1,AZ_APS_N,2044,1.7342,958228
2,AZ_APS_N,2044,4.1609,1250626
3,AZ_APS_N,2044,4.2994,7840646
4,AZ_APS_N,2044,318.0962,7860977
5,AZ_APS_N,2044,1862.6814,7868382
6,AZ_APS_N,2044,3481.2377,7871470
7,AZ_APS_N,2044,4615.1428,7873784
8,AZ_APS_N,2044,6009.9940,7876438
9,AZ_APS_N,2044,999999999.0000,
1,AZ_APS_N,2045,1.7342,958228
2,AZ_APS_N,2045,4.1609,1250626
3,AZ_APS_N,2045,4.2994,7840646
4,AZ_APS_N,2045,318.0962,7860977
5,AZ_APS_N,2045,1862.6814,7868382
6,AZ_APS_N,2045,3481.2377,7871470
7,AZ_APS_N,2045,4615.1428,7873784
8,AZ_APS_N,2045,6009.9940,7876438
9,AZ_APS_N,2045,999999999.0000,
1,AZ_APS_N,2046,1.7342,958228
2,AZ_APS_N,2046,4.1609,1250626
3,AZ_APS_N,2046,4.2994,7840646
4,AZ_APS_N,2046,318.0962,7860977
5,AZ_APS_N,2046,1862.6814,7868382
6,AZ_APS_N,2046,3481.2377,7871470
7,AZ_APS_N,2046,4615.1428,7873784
8,AZ_APS_N,2046,6009.9940,7876438
9,AZ_APS_N,2046,999999999.0000,
1,AZ_APS_N,2047,1.7342,958228
2,AZ_APS_N,2047,4.1609,1250626
3,AZ_APS_N,2047,4.2994,7840646
4,AZ_APS_N,2047,318.0962,7860977
5,AZ_APS_N,2047,1862.6814,7868382
6,AZ_APS_N,2047,3481.2377,7871470
7,AZ_APS_N,2047,4615.1428,7873784
8,AZ_APS_N,2047,6009.9940,7876438
9,AZ_APS_N,2047,999999999.0000,
1,AZ_APS_N,2048,1.7342,958228
2,AZ_APS_N,2048,4.1609,1250626
3,AZ_APS_N,2048,4.2994,7840646
4,AZ_APS_N,2048,318.0962,7860977
5,AZ_APS_N,2048,1862.6814,7868382
6,AZ_APS_N,2048,3481.2377,7871470
7,AZ_APS_N,2048,4615.1428,7873784
8,AZ_APS_N,2048,6009.9940,7876438
9,AZ_APS_N,2048,999999999.0000,
1,AZ_APS_N,2049,1.7342,958228
2,AZ_APS_N,2049,4.1609,1250626
3,AZ_APS_N,2049,4.2994,7840646
4,AZ_APS_N,2049,318.0962,7860977
5,AZ_APS_N,2049,1862.6814,7868382
6,AZ_APS_N,2049,3481.2377,7871470
7,AZ_APS_N,2049,4615.1428,7873784
8,AZ_APS_N,2049,6009.9940,7876438
9,AZ_APS_N,2049,999999999.0000,
1,AZ_APS_N,2050,1.7342,958228
2,AZ_APS_N,2050,4.1609,1250626
3,AZ_APS_N,2050,4.2994,7840646
4,AZ_APS_N,2050,318.0962,7860977
5,AZ_APS_N,2050,1862.6814,7868382
6,AZ_APS_N,2050,3481.2377,7871470
7,AZ_APS_N,2050,4615.1428,7873784
8,AZ_APS_N,2050,6009.9940,7876438
9,AZ_APS_N,2050,999999999.0000,
1,AZ_APS_N,2051,1.7342,958228
2,AZ_APS_N,2051,4.1609,1250626
3,AZ_APS_N,2051,4.2994,7840646
4,AZ_APS_N,2051,318.0962,7860977
5,AZ_APS_N,2051,1862.6814,7868382
6,AZ_APS_N,2051,3481.2377,7871470
7,AZ_APS_N,2051,4615.1428,7873784
8,AZ_APS_N,2051,6009.9940,7876438
9,AZ_APS_N,2051,999999999.0000,
1,AZ_APS_N,2052,1.7342,958228
2,AZ_APS_N,2052,4.1609,1250626
3,AZ_APS_N,2052,4.2994,7840646
4,AZ_APS_N,2052,318.0962,7860977
5,AZ_APS_N,2052,1862.6814,7868382
6,AZ_APS_N,2052,3481.2377,7871470
7,AZ_APS_N,2052,4615.1428,7873784
8,AZ_APS_N,2052,6009.9940,7876438
9,AZ_APS_N,2052,999999999.0000,
1,AZ_APS_N,2053,1.7342,958228
2,AZ_APS_N,2053,4.1609,1250626
3,AZ_APS_N,2053,4.2994,7840646
4,AZ_APS_N,2053,318.0962,7860977
5,AZ_APS_N,2053,1862.6814,7868382
6,AZ_APS_N,2053,3481.2377,7871470
7,AZ_APS_N,2053,4615.1428,7873784
8,AZ_APS_N,2053,6009.9940,7876438
9,AZ_APS_N,2053,999999999.0000,
1,AZ_APS_N,2054,1.7342,958228
2,AZ_APS_N,2054,4.1609,1250626
3,AZ_APS_N,2054,4.2994,7840646
4,AZ_APS_N,2054,318.0962,7860977
5,AZ_APS_N,2054,1862.6814,7868382
6,AZ_APS_N,2054,3481.2377,7871470
7,AZ_APS_N,2054,4615.1428,7873784
8,AZ_APS_N,2054,6009.9940,7876438
9,AZ_APS_N,2054,999999999.0000,
1,AZ_APS_N,2055,1.7342,958228
2,AZ_APS_N,2055,4.1609,1250626
3,AZ_APS_N,2055,4.2994,7840646
4,AZ_APS_N,2055,318.0962,7860977
5,AZ_APS_N,2055,1862.6814,7868382
6,AZ_APS_N,2055,3481.2377,7871470
7,AZ_APS_N,2055,4615.1428,7873784
8,AZ_APS_N,2055,6009.9940,7876438
9,AZ_APS_N,2055,999999999.0000,
1,AZ_APS_N,2056,1.7342,958228
2,AZ_APS_N,2056,4.1609,1250626
3,AZ_APS_N,2056,4.2994,7840646
4,AZ_APS_N,2056,318.0962,7860977
5,AZ_APS_N,2056,1862.6814,7868382
6,AZ_APS_N,2056,3481.2377,7871470
7,AZ_APS_N,2056,4615.1428,7873784
8,AZ_APS_N,2056,6009.9940,7876438
9,AZ_APS_N,2056,999999999.0000,
1,AZ_APS_N,2057,1.7342,958228
2,AZ_APS_N,2057,4.1609,1250626
3,AZ_APS_N,2057,4.2994,7840646
4,AZ_APS_N,2057,318.0962,7860977
5,AZ_APS_N,2057,1862.6814,7868382
6,AZ_APS_N,2057,3481.2377,7871470
7,AZ_APS_N,2057,4615.1428,7873784
8,AZ_APS_N,2057,6009.9940,7876438
9,AZ_APS_N,2057,999999999.0000,
1,AZ_APS_N,2058,1.7342,958228
2,AZ_APS_N,2058,4.1609,1250626
3,AZ_APS_N,2058,4.2994,7840646
4,AZ_APS_N,2058,318.0962,7860977
5,AZ_APS_N,2058,1862.6814,7868382
6,AZ_APS_N,2058,3481.2377,7871470
7,AZ_APS_N,2058,4615.1428,7873784
8,AZ_APS_N,2058,6009.9940,7876438
9,AZ_APS_N,2058,999999999.0000,
1,AZ_APS_N,2059,1.7342,958228
2,AZ_APS_N,2059,4.1609,1250626
3,AZ_APS_N,2059,4.2994,7840646
4,AZ_APS_N,2059,318.0962,7860977
5,AZ_APS_N,2059,1862.6814,7868382
6,AZ_APS_N,2059,3481.2377,7871470
7,AZ_APS_N,2059,4615.1428,7873784
8,AZ_APS_N,2059,6009.9940,7876438
9,AZ_APS_N,2059,999999999.0000,
1,AZ_APS_N,2060,1.7342,958228
2,AZ_APS_N,2060,4.1609,1250626
3,AZ_APS_N,2060,4.2994,7840646
4,AZ_APS_N,2060,318.0962,7860977
5,AZ_APS_N,2060,1862.6814,7868382
6,AZ_APS_N,2060,3481.2377,7871470
7,AZ_APS_N,2060,4615.1428,7873784
8,AZ_APS_N,2060,6009.9940,7876438
9,AZ_APS_N,2060,999999999.0000,
1,AZ_APS_N,2061,1.7342,958228
2,AZ_APS_N,2061,4.1609,1250626
3,AZ_APS_N,2061,4.2994,7840646
4,AZ_APS_N,2061,318.0962,7860977
5,AZ_APS_N,2061,1862.6814,7868382
6,AZ_APS_N,2061,3481.2377,7871470
7,AZ_APS_N,2061,4615.1428,7873784
8,AZ_APS_N,2061,6009.9940,7876438
9,AZ_APS_N,2061,999999999.0000,
1,AZ_APS_N,2062,1.7342,958228
2,AZ_APS_N,2062,4.1609,1250626
3,AZ_APS_N,2062,4.2994,7840646
4,AZ_APS_N,2062,318.0962,7860977
5,AZ_APS_N,2062,1862.6814,7868382
6,AZ_APS_N,2062,3481.2377,7871470
7,AZ_APS_N,2062,4615.1428,7873784
8,AZ_APS_N,2062,6009.9940,7876438
9,AZ_APS_N,2062,999999999.0000,
1,AZ_APS_N,2063,1.7342,958228
2,AZ_APS_N,2063,4.1609,1250626
3,AZ_APS_N,2063,4.2994,7840646
4,AZ_APS_N,2063,318.0962,7860977
5,AZ_APS_N,2063,1862.6814,7868382
6,AZ_APS_N,2063,3481.2377,7871470
7,AZ_APS_N,2063,4615.1428,7873784
8,AZ_APS_N,2063,6009.9940,7876438
9,AZ_APS_N,2063,999999999.0000,
1,AZ_APS_N,2064,1.7342,958228
2,AZ_APS_N,2064,4.1609,1250626
3,AZ_APS_N,2064,4.2994,7840646
4,AZ_APS_N,2064,318.0962,7860977
5,AZ_APS_N,2064,1862.6814,7868382
6,AZ_APS_N,2064,3481.2377,7871470
7,AZ_APS_N,2064,4615.1428,7873784
8,AZ_APS_N,2064,6009.9940,7876438
9,AZ_APS_N,2064,999999999.0000,
1,AZ_APS_N,2065,1.7342,958228
2,AZ_APS_N,2065,4.1609,1250626
3,AZ_APS_N,2065,4.2994,7840646
4,AZ_APS_N,2065,318.0962,7860977
5,AZ_APS_N,2065,1862.6814,7868382
6,AZ_APS_N,2065,3481.2377,7871470
7,AZ_APS_N,2065,4615.1428,7873784
8,AZ_APS_N,2065,6009.9940,7876438
9,AZ_APS_N,2065,999999999.0000,
1,AZ_APS_N,2066,1.7342,958228
2,AZ_APS_N,2066,4.1609,1250626
3,AZ_APS_N,2066,4.2994,7840646
4,AZ_APS_N,2066,318.0962,7860977
5,AZ_APS_N,2066,1862.6814,7868382
6,AZ_APS_N,2066,3481.2377,7871470
7,AZ_APS_N,2066,4615.1428,7873784
8,AZ_APS_N,2066,6009.9940,7876438
9,AZ_APS_N,2066,999999999.0000,
1,AZ_APS_N,2067,1.7342,958228
2,AZ_APS_N,2067,4.1609,1250626
3,AZ_APS_N,2067,4.2994,7840646
4,AZ_APS_N,2067,318.0962,7860977
5,AZ_APS_N,2067,1862.6814,7868382
6,AZ_APS_N,2067,3481.2377,7871470
7,AZ_APS_N,2067,4615.1428,7873784
8,AZ_APS_N,2067,6009.9940,7876438
9,AZ_APS_N,2067,999999999.0000,
1,AZ_APS_N,2068,1.7342,958228
2,AZ_APS_N,2068,4.1609,1250626
3,AZ_APS_N,2068,4.2994,7840646
4,AZ_APS_N,2068,318.0962,7860977
5,AZ_APS_N,2068,1862.6814,7868382
6,AZ_APS_N,2068,3481.2377,7871470
7,AZ_APS_N,2068,4615.1428,7873784
8,AZ_APS_N,2068,6009.9940,7876438
9,AZ_APS_N,2068,999999999.0000,
1,AZ_APS_N,2069,1.7342,958228
2,AZ_APS_N,2069,4.1609,1250626
3,AZ_APS_N,2069,4.2994,7840646
4,AZ_APS_N,2069,318.0962,7860977
5,AZ_APS_N,2069,1862.6814,7868382
6,AZ_APS_N,2069,3481.2377,7871470
7,AZ_APS_N,2069,4615.1428,7873784
8,AZ_APS_N,2069,6009.9940,7876438
9,AZ_APS_N,2069,999999999.0000,
1,AZ_APS_N,2070,1.7342,958228
2,AZ_APS_N,2070,4.1609,1250626
3,AZ_APS_N,2070,4.2994,7840646
4,AZ_APS_N,2070,318.0962,7860977
5,AZ_APS_N,2070,1862.6814,7868382
6,AZ_APS_N,2070,3481.2377,7871470
7,AZ_APS_N,2070,4615.1428,7873784
8,AZ_APS_N,2070,6009.9940,7876438
9,AZ_APS_N,2070,999999999.0000,
1,AZ_APS_SW,2007,1.3376,326879
2,AZ_APS_SW,2007,2.0091,527609
3,AZ_APS_SW,2007,2.2688,784511
4,AZ_APS_SW,2007,2.3072,3418162
5,AZ_APS_SW,2007,2.8887,7361779
6,AZ_APS_SW,2007,5.2514,8044978
7,AZ_APS_SW,2007,281.1278,8059853
8,AZ_APS_SW,2007,455.1596,8065953
9,AZ_APS_SW,2007,999999999.0000,
1,AZ_APS_SW,2008,1.4348,527609
2,AZ_APS_SW,2008,2.4746,911396
3,AZ_APS_SW,2008,2.5087,7082532
4,AZ_APS_SW,2008,6.6261,7769058
5,AZ_APS_SW,2008,12.6754,8824434
6,AZ_APS_SW,2008,999999999.0000,
1,AZ_APS_SW,2009,1.4348,527609
2,AZ_APS_SW,2009,2.4746,911396
3,AZ_APS_SW,2009,2.5056,7313588
4,AZ_APS_SW,2009,6.5981,8027809
5,AZ_APS_SW,2009,12.8466,9097374
6,AZ_APS_SW,2009,999999999.0000,
1,AZ_APS_SW,2010,1.4348,527609
2,AZ_APS_SW,2010,2.3644,3885342
