ampl.tab 4 1
project_id	la_id	technology	hour	capacity_factor
167	S18	Hydro_RoR	2012011816	0.909091
165	S18	Hydro_RoR	2012011816	0.909091
146	S18	Hydro_RoR	2012011816	0.909091
170	S18	Hydro_RoR	2012011816	0.909091
112	1	Hydro_RoR	2012011816	0.909091
111	1	Hydro_RoR	2012011816	0.909091
144	S18	Hydro_RoR	2012011816	0.909091
142	S18	Hydro_RoR	2012011816	0.909091
157	S18	Hydro_RoR	2012011816	0.909091
140	S12	Hydro_RoR	2012011816	0.909091
139	S12	Hydro_RoR	2012011816	0.909091
148	S18	Hydro_RoR	2012011816	0.909091
159	S18	Hydro_RoR	2012011816	0.909091
155	S18	Hydro_RoR	2012011816	0.909091
160	S18	Hydro_RoR	2012011816	0.909091
150	S18	Hydro_RoR	2012011816	0.909091
162	S18	Hydro_RoR	2012011816	0.909091
163	S18	Hydro_RoR	2012011816	0.909091
110	1	Hydro_RoR	2012011816	0.909091
164	S18	Hydro_RoR	2012011816	0.909091
168	S18	Hydro_RoR	2012011816	0.514706
143	S18	Hydro_RoR	2012011816	0.514706
149	S18	Hydro_RoR	2012011816	0.514706
151	S18	Hydro_RoR	2012011816	0.488327
147	S18	Hydro_RoR	2012011816	0.488327
145	S18	Hydro_RoR	2012011816	0.488327
158	S18	Hydro_RoR	2012011816	0.488327
161	S18	Hydro_RoR	2012011816	0.488327
166	S18	Hydro_RoR	2012011816	0.488327
156	S18	Hydro_RoR	2012011816	0.488327
154	S18	Hydro_RoR	2012011816	0.488327
153	S18	Hydro_RoR	2012011816	0.488327
152	S18	Hydro_RoR	2012011816	0.488327
118	S1	Hydro_RoR	2012011816	0.482063
190	S8	Hydro_RoR	2012011816	0.975
192	S8	Hydro_RoR	2012011816	0.975
187	S8	Hydro_RoR	2012011816	0.975
186	S8	Hydro_RoR	2012011816	0.975
177	S7	Hydro_RoR	2012011816	0.111111
219	S22	CSP_Trough_6h_Storage	2012011816	1
218	S21	CSP_Trough_6h_Storage	2012011816	1
217	S20	CSP_Trough_6h_Storage	2012011816	1
216	S20	CSP_Trough_6h_Storage	2012011816	1
215	S19	CSP_Trough_6h_Storage	2012011816	0.84831
214	S19	CSP_Trough_6h_Storage	2012011816	1
213	S17	CSP_Trough_6h_Storage	2012011816	1
212	S17	CSP_Trough_6h_Storage	2012011816	1
210	S22	CSP_Trough_No_Storage	2012011816	0.987877
209	S21	CSP_Trough_No_Storage	2012011816	1
208	S20	CSP_Trough_No_Storage	2012011816	1
207	S20	CSP_Trough_No_Storage	2012011816	1
206	S19	CSP_Trough_No_Storage	2012011816	1
205	S19	CSP_Trough_No_Storage	2012011816	1
204	S17	CSP_Trough_No_Storage	2012011816	1
203	S17	CSP_Trough_No_Storage	2012011816	1
42	S22	Central_PV	2012011816	0.458089
41	S21	Central_PV	2012011816	0.415109
40	S20	Central_PV	2012011816	0.456451
39	S20	Central_PV	2012011816	0.439586
38	S19	Central_PV	2012011816	0.41151
37	S19	Central_PV	2012011816	0.425736
36	S17	Central_PV	2012011816	0.463127
35	S17	Central_PV	2012011816	0.448696
34	S7	Wind	2012011816	0.0436304
33	S7	Wind	2012011816	0.266939
32	S5	Wind	2012011816	0.113718
31	S5	Wind	2012011816	0.0520548
29	S22	Wind	2012011816	1
25	S21	Wind	2012011816	0.332171
23	S21	Wind	2012011816	0.398775
22	S20	Wind	2012011816	0.156501
21	S20	Wind	2012011816	0.299597
20	S20	Wind	2012011816	0.458232
19	S20	Wind	2012011816	0.268889
16	S20	Wind	2012011816	0.887032
15	S20	Wind	2012011816	1
12	S17	Wind	2012011816	0.330286
11	S17	Wind	2012011816	0.36438
8	S17	Wind	2012011816	0.202728
7	S17	Wind	2012011816	0.214003
6	S17	Wind	2012011816	0.345755
4	S15	Wind	2012011816	0.14107
3	S15	Wind	2012011816	0.105374
2	S15	Wind	2012011816	0.0991879
1	S14	Wind	2012011816	0.0170698
172	S4	Hydro_RoR	2012011820	0.483871
173	S4	Hydro_RoR	2012011820	0.483871
176	S4	Hydro_RoR	2012011820	0.483871
180	S8	Hydro_RoR	2012011820	0
181	S8	Hydro_RoR	2012011820	0
188	S8	Hydro_RoR	2012011820	0
174	S4	Hydro_RoR	2012011820	0.666667
175	S4	Hydro_RoR	2012011820	0.666667
185	S8	Hydro_RoR	2012011820	0.747253
125	S1	Hydro_RoR	2012011820	0.303571
137	S1	Hydro_RoR	2012011820	0.303571
124	S1	Hydro_RoR	2012011820	0.303571
128	S1	Hydro_RoR	2012011820	0.303571
135	S1	Hydro_RoR	2012011820	0.303571
132	S1	Hydro_RoR	2012011820	0.303571
122	S1	Hydro_RoR	2012011820	0.303571
138	S11	Hydro_RoR	2012011820	1
171	S4	Hydro_RoR	2012011820	1
191	S8	Hydro_RoR	2012011820	0.525556
183	S8	Hydro_RoR	2012011820	0.525556
178	S7	Hydro_RoR	2012011820	0.356667
141	S15	Hydro_RoR	2012011820	0.356667
129	S1	Hydro_RoR	2012011820	0.480226
133	S1	Hydro_RoR	2012011820	0.480226
134	S1	Hydro_RoR	2012011820	0.480226
115	S1	Hydro_RoR	2012011820	0.480226
114	S1	Hydro_RoR	2012011820	0.480226
123	S1	Hydro_RoR	2012011820	0.480226
126	S1	Hydro_RoR	2012011820	0.480226
127	S1	Hydro_RoR	2012011820	0.480226
117	S1	Hydro_RoR	2012011820	0.480226
119	S1	Hydro_RoR	2012011820	0.8
193	S8	Hydro_RoR	2012011820	0.8
189	S8	Hydro_RoR	2012011820	0.8
182	S8	Hydro_RoR	2012011820	0.985294
179	S8	Hydro_RoR	2012011820	0.985294
184	S8	Hydro_RoR	2012011820	0.985294
136	S1	Hydro_RoR	2012011820	0.525
131	S1	Hydro_RoR	2012011820	0.525
121	S1	Hydro_RoR	2012011820	0.525
120	S1	Hydro_RoR	2012011820	0.525
130	S1	Hydro_RoR	2012011820	0.525
116	S1	Hydro_RoR	2012011820	0.426939
113	S1	Hydro_RoR	2012011820	0.426939
169	S18	Hydro_RoR	2012011820	0.909091
167	S18	Hydro_RoR	2012011820	0.909091
165	S18	Hydro_RoR	2012011820	0.909091
146	S18	Hydro_RoR	2012011820	0.909091
170	S18	Hydro_RoR	2012011820	0.909091
112	1	Hydro_RoR	2012011820	0.909091
111	1	Hydro_RoR	2012011820	0.909091
144	S18	Hydro_RoR	2012011820	0.909091
142	S18	Hydro_RoR	2012011820	0.909091
157	S18	Hydro_RoR	2012011820	0.909091
140	S12	Hydro_RoR	2012011820	0.909091
139	S12	Hydro_RoR	2012011820	0.909091
148	S18	Hydro_RoR	2012011820	0.909091
159	S18	Hydro_RoR	2012011820	0.909091
155	S18	Hydro_RoR	2012011820	0.909091
160	S18	Hydro_RoR	2012011820	0.909091
150	S18	Hydro_RoR	2012011820	0.909091
162	S18	Hydro_RoR	2012011820	0.909091
163	S18	Hydro_RoR	2012011820	0.909091
110	1	Hydro_RoR	2012011820	0.909091
164	S18	Hydro_RoR	2012011820	0.909091
168	S18	Hydro_RoR	2012011820	0.612745
143	S18	Hydro_RoR	2012011820	0.612745
149	S18	Hydro_RoR	2012011820	0.612745
151	S18	Hydro_RoR	2012011820	0.490272
147	S18	Hydro_RoR	2012011820	0.490272
145	S18	Hydro_RoR	2012011820	0.490272
158	S18	Hydro_RoR	2012011820	0.490272
161	S18	Hydro_RoR	2012011820	0.490272
166	S18	Hydro_RoR	2012011820	0.490272
156	S18	Hydro_RoR	2012011820	0.490272
154	S18	Hydro_RoR	2012011820	0.490272
153	S18	Hydro_RoR	2012011820	0.490272
152	S18	Hydro_RoR	2012011820	0.490272
118	S1	Hydro_RoR	2012011820	0.476457
190	S8	Hydro_RoR	2012011820	0.975
192	S8	Hydro_RoR	2012011820	0.975
187	S8	Hydro_RoR	2012011820	0.975
186	S8	Hydro_RoR	2012011820	0.975
177	S7	Hydro_RoR	2012011820	0.111111
219	S22	CSP_Trough_6h_Storage	2012011820	-0.00612488
218	S21	CSP_Trough_6h_Storage	2012011820	-0.00612488
217	S20	CSP_Trough_6h_Storage	2012011820	-0.00612488
216	S20	CSP_Trough_6h_Storage	2012011820	-0.00612488
215	S19	CSP_Trough_6h_Storage	2012011820	-0.00612488
214	S19	CSP_Trough_6h_Storage	2012011820	-0.00611111
213	S17	CSP_Trough_6h_Storage	2012011820	-0.00612488
212	S17	CSP_Trough_6h_Storage	2012011820	-0.00612488
210	S22	CSP_Trough_No_Storage	2012011820	0.965802
209	S21	CSP_Trough_No_Storage	2012011820	0.962908
208	S20	CSP_Trough_No_Storage	2012011820	0.981258
207	S20	CSP_Trough_No_Storage	2012011820	0.948955
206	S19	CSP_Trough_No_Storage	2012011820	0.968998
205	S19	CSP_Trough_No_Storage	2012011820	0.976951
204	S17	CSP_Trough_No_Storage	2012011820	0.979864
203	S17	CSP_Trough_No_Storage	2012011820	0.967453
42	S22	Central_PV	2012011820	0
41	S21	Central_PV	2012011820	0
40	S20	Central_PV	2012011820	0
39	S20	Central_PV	2012011820	0
38	S19	Central_PV	2012011820	0
37	S19	Central_PV	2012011820	0
36	S17	Central_PV	2012011820	0
35	S17	Central_PV	2012011820	0
34	S7	Wind	2012011820	0
33	S7	Wind	2012011820	0.297629
32	S5	Wind	2012011820	0.0823737
31	S5	Wind	2012011820	0.0645305
29	S22	Wind	2012011820	0.619926
25	S21	Wind	2012011820	0.00190374
23	S21	Wind	2012011820	0.00491236
22	S20	Wind	2012011820	0.0122787
21	S20	Wind	2012011820	0.0421924
20	S20	Wind	2012011820	0.209929
19	S20	Wind	2012011820	0.244867
16	S20	Wind	2012011820	0.750026
15	S20	Wind	2012011820	0.65295
12	S17	Wind	2012011820	0
11	S17	Wind	2012011820	0
8	S17	Wind	2012011820	0
7	S17	Wind	2012011820	0.0836151
6	S17	Wind	2012011820	0
4	S15	Wind	2012011820	0.0981492
3	S15	Wind	2012011820	0.0566713
2	S15	Wind	2012011820	0.0607998
1	S14	Wind	2012011820	0.0380704
172	S4	Hydro_RoR	2015010802	0.483871
173	S4	Hydro_RoR	2015010802	0.483871
176	S4	Hydro_RoR	2015010802	0.483871
180	S8	Hydro_RoR	2015010802	0
181	S8	Hydro_RoR	2015010802	0
188	S8	Hydro_RoR	2015010802	0
174	S4	Hydro_RoR	2015010802	0.733333
175	S4	Hydro_RoR	2015010802	0.733333
185	S8	Hydro_RoR	2015010802	0.740142
125	S1	Hydro_RoR	2015010802	0.285714
137	S1	Hydro_RoR	2015010802	0.285714
124	S1	Hydro_RoR	2015010802	0.285714
128	S1	Hydro_RoR	2015010802	0.285714
135	S1	Hydro_RoR	2015010802	0.285714
132	S1	Hydro_RoR	2015010802	0.285714
122	S1	Hydro_RoR	2015010802	0.285714
138	S11	Hydro_RoR	2015010802	1
171	S4	Hydro_RoR	2015010802	1
191	S8	Hydro_RoR	2015010802	0.555556
183	S8	Hydro_RoR	2015010802	0.555556
178	S7	Hydro_RoR	2015010802	0.375
141	S15	Hydro_RoR	2015010802	0.375
129	S1	Hydro_RoR	2015010802	0.480226
133	S1	Hydro_RoR	2015010802	0.480226
134	S1	Hydro_RoR	2015010802	0.480226
115	S1	Hydro_RoR	2015010802	0.480226
114	S1	Hydro_RoR	2015010802	0.480226
123	S1	Hydro_RoR	2015010802	0.480226
126	S1	Hydro_RoR	2015010802	0.480226
127	S1	Hydro_RoR	2015010802	0.480226
117	S1	Hydro_RoR	2015010802	0.480226
119	S1	Hydro_RoR	2015010802	0.242105
193	S8	Hydro_RoR	2015010802	0.242105
189	S8	Hydro_RoR	2015010802	0.242105
182	S8	Hydro_RoR	2015010802	0.985294
179	S8	Hydro_RoR	2015010802	0.985294
184	S8	Hydro_RoR	2015010802	0.985294
136	S1	Hydro_RoR	2015010802	0.5
131	S1	Hydro_RoR	2015010802	0.5
121	S1	Hydro_RoR	2015010802	0.5
120	S1	Hydro_RoR	2015010802	0.5
130	S1	Hydro_RoR	2015010802	0.5
116	S1	Hydro_RoR	2015010802	0.154286
113	S1	Hydro_RoR	2015010802	0.154286
169	S18	Hydro_RoR	2015010802	0.545455
167	S18	Hydro_RoR	2015010802	0.545455
165	S18	Hydro_RoR	2015010802	0.545455
146	S18	Hydro_RoR	2015010802	0.545455
170	S18	Hydro_RoR	2015010802	0.545455
112	1	Hydro_RoR	2015010802	0.545455
111	1	Hydro_RoR	2015010802	0.545455
144	S18	Hydro_RoR	2015010802	0.545455
142	S18	Hydro_RoR	2015010802	0.545455
157	S18	Hydro_RoR	2015010802	0.545455
140	S12	Hydro_RoR	2015010802	0.545455
139	S12	Hydro_RoR	2015010802	0.545455
148	S18	Hydro_RoR	2015010802	0.545455
159	S18	Hydro_RoR	2015010802	0.545455
155	S18	Hydro_RoR	2015010802	0.545455
160	S18	Hydro_RoR	2015010802	0.545455
150	S18	Hydro_RoR	2015010802	0.545455
162	S18	Hydro_RoR	2015010802	0.545455
163	S18	Hydro_RoR	2015010802	0.545455
110	1	Hydro_RoR	2015010802	0.545455
164	S18	Hydro_RoR	2015010802	0.545455
168	S18	Hydro_RoR	2015010802	0.514706
143	S18	Hydro_RoR	2015010802	0.514706
149	S18	Hydro_RoR	2015010802	0.514706
151	S18	Hydro_RoR	2015010802	0.291829
147	S18	Hydro_RoR	2015010802	0.291829
145	S18	Hydro_RoR	2015010802	0.291829
158	S18	Hydro_RoR	2015010802	0.291829
161	S18	Hydro_RoR	2015010802	0.291829
166	S18	Hydro_RoR	2015010802	0.291829
156	S18	Hydro_RoR	2015010802	0.291829
154	S18	Hydro_RoR	2015010802	0.291829
153	S18	Hydro_RoR	2015010802	0.291829
152	S18	Hydro_RoR	2015010802	0.291829
118	S1	Hydro_RoR	2015010802	0.459641
190	S8	Hydro_RoR	2015010802	0.975
192	S8	Hydro_RoR	2015010802	0.975
187	S8	Hydro_RoR	2015010802	0.975
186	S8	Hydro_RoR	2015010802	0.975
177	S7	Hydro_RoR	2015010802	0
219	S22	CSP_Trough_6h_Storage	2015010802	-0.00612488
218	S21	CSP_Trough_6h_Storage	2015010802	-0.00612488
217	S20	CSP_Trough_6h_Storage	2015010802	-0.00612488
216	S20	CSP_Trough_6h_Storage	2015010802	-0.00612488
215	S19	CSP_Trough_6h_Storage	2015010802	-0.00612488
214	S19	CSP_Trough_6h_Storage	2015010802	-0.00611111
213	S17	CSP_Trough_6h_Storage	2015010802	-0.00612488
212	S17	CSP_Trough_6h_Storage	2015010802	-0.00612488
210	S22	CSP_Trough_No_Storage	2015010802	-0.0061751
209	S21	CSP_Trough_No_Storage	2015010802	-0.00617519
208	S20	CSP_Trough_No_Storage	2015010802	-0.0061751
207	S20	CSP_Trough_No_Storage	2015010802	-0.0061751
206	S19	CSP_Trough_No_Storage	2015010802	-0.00617519
205	S19	CSP_Trough_No_Storage	2015010802	-0.00617513
204	S17	CSP_Trough_No_Storage	2015010802	-0.00617517
203	S17	CSP_Trough_No_Storage	2015010802	-0.00617519
42	S22	Central_PV	2015010802	0
41	S21	Central_PV	2015010802	0
40	S20	Central_PV	2015010802	0
39	S20	Central_PV	2015010802	0
38	S19	Central_PV	2015010802	0
37	S19	Central_PV	2015010802	0
36	S17	Central_PV	2015010802	0
35	S17	Central_PV	2015010802	0
34	S7	Wind	2015010802	0.0120825
33	S7	Wind	2015010802	0.0784738
32	S5	Wind	2015010802	0
31	S5	Wind	2015010802	0.184526
29	S22	Wind	2015010802	0
25	S21	Wind	2015010802	0.313873
23	S21	Wind	2015010802	0.25241
22	S20	Wind	2015010802	0.167998
21	S20	Wind	2015010802	0.138695
20	S20	Wind	2015010802	0.207183
19	S20	Wind	2015010802	0.136505
16	S20	Wind	2015010802	0
15	S20	Wind	2015010802	0
12	S17	Wind	2015010802	0.269082
11	S17	Wind	2015010802	0.253639
8	S17	Wind	2015010802	0.231719
7	S17	Wind	2015010802	0.0288409
6	S17	Wind	2015010802	0.489812
4	S15	Wind	2015010802	0.000268379
3	S15	Wind	2015010802	0.0383821
2	S15	Wind	2015010802	0
1	S14	Wind	2015010802	0.0278781
172	S4	Hydro_RoR	2015010806	0.467742
173	S4	Hydro_RoR	2015010806	0.467742
176	S4	Hydro_RoR	2015010806	0.467742
180	S8	Hydro_RoR	2015010806	0
181	S8	Hydro_RoR	2015010806	0
188	S8	Hydro_RoR	2015010806	0
174	S4	Hydro_RoR	2015010806	0.766667
175	S4	Hydro_RoR	2015010806	0.766667
185	S8	Hydro_RoR	2015010806	0.687783
125	S1	Hydro_RoR	2015010806	0.267857
137	S1	Hydro_RoR	2015010806	0.267857
124	S1	Hydro_RoR	2015010806	0.267857
128	S1	Hydro_RoR	2015010806	0.267857
135	S1	Hydro_RoR	2015010806	0.267857
132	S1	Hydro_RoR	2015010806	0.267857
122	S1	Hydro_RoR	2015010806	0.267857
138	S11	Hydro_RoR	2015010806	1
171	S4	Hydro_RoR	2015010806	1
191	S8	Hydro_RoR	2015010806	0.544444
183	S8	Hydro_RoR	2015010806	0.544444
178	S7	Hydro_RoR	2015010806	0.366667
141	S15	Hydro_RoR	2015010806	0.366667
129	S1	Hydro_RoR	2015010806	0.480226
133	S1	Hydro_RoR	2015010806	0.480226
134	S1	Hydro_RoR	2015010806	0.480226
115	S1	Hydro_RoR	2015010806	0.480226
114	S1	Hydro_RoR	2015010806	0.480226
123	S1	Hydro_RoR	2015010806	0.480226
126	S1	Hydro_RoR	2015010806	0.480226
127	S1	Hydro_RoR	2015010806	0.480226
117	S1	Hydro_RoR	2015010806	0.480226
119	S1	Hydro_RoR	2015010806	0.242105
193	S8	Hydro_RoR	2015010806	0.242105
189	S8	Hydro_RoR	2015010806	0.242105
182	S8	Hydro_RoR	2015010806	0.985294
179	S8	Hydro_RoR	2015010806	0.985294
184	S8	Hydro_RoR	2015010806	0.985294
136	S1	Hydro_RoR	2015010806	0.5
131	S1	Hydro_RoR	2015010806	0.5
121	S1	Hydro_RoR	2015010806	0.5
120	S1	Hydro_RoR	2015010806	0.5
130	S1	Hydro_RoR	2015010806	0.5
116	S1	Hydro_RoR	2015010806	0
113	S1	Hydro_RoR	2015010806	0
169	S18	Hydro_RoR	2015010806	0.545455
167	S18	Hydro_RoR	2015010806	0.545455
165	S18	Hydro_RoR	2015010806	0.545455
146	S18	Hydro_RoR	2015010806	0.545455
170	S18	Hydro_RoR	2015010806	0.545455
112	1	Hydro_RoR	2015010806	0.545455
111	1	Hydro_RoR	2015010806	0.545455
144	S18	Hydro_RoR	2015010806	0.545455
142	S18	Hydro_RoR	2015010806	0.545455
157	S18	Hydro_RoR	2015010806	0.545455
140	S12	Hydro_RoR	2015010806	0.545455
139	S12	Hydro_RoR	2015010806	0.545455
148	S18	Hydro_RoR	2015010806	0.545455
159	S18	Hydro_RoR	2015010806	0.545455
155	S18	Hydro_RoR	2015010806	0.545455
160	S18	Hydro_RoR	2015010806	0.545455
150	S18	Hydro_RoR	2015010806	0.545455
162	S18	Hydro_RoR	2015010806	0.545455
163	S18	Hydro_RoR	2015010806	0.545455
110	1	Hydro_RoR	2015010806	0.545455
164	S18	Hydro_RoR	2015010806	0.545455
168	S18	Hydro_RoR	2015010806	0.490196
143	S18	Hydro_RoR	2015010806	0.490196
149	S18	Hydro_RoR	2015010806	0.490196
151	S18	Hydro_RoR	2015010806	0.293774
147	S18	Hydro_RoR	2015010806	0.293774
145	S18	Hydro_RoR	2015010806	0.293774
158	S18	Hydro_RoR	2015010806	0.293774
161	S18	Hydro_RoR	2015010806	0.293774
166	S18	Hydro_RoR	2015010806	0.293774
156	S18	Hydro_RoR	2015010806	0.293774
154	S18	Hydro_RoR	2015010806	0.293774
153	S18	Hydro_RoR	2015010806	0.293774
152	S18	Hydro_RoR	2015010806	0.293774
118	S1	Hydro_RoR	2015010806	0.454036
190	S8	Hydro_RoR	2015010806	0.975
192	S8	Hydro_RoR	2015010806	0.975
187	S8	Hydro_RoR	2015010806	0.975
186	S8	Hydro_RoR	2015010806	0.975
177	S7	Hydro_RoR	2015010806	0
219	S22	CSP_Trough_6h_Storage	2015010806	-0.0104108
218	S21	CSP_Trough_6h_Storage	2015010806	-0.0104108
217	S20	CSP_Trough_6h_Storage	2015010806	-0.0104108
216	S20	CSP_Trough_6h_Storage	2015010806	-0.0104108
215	S19	CSP_Trough_6h_Storage	2015010806	-0.0104108
214	S19	CSP_Trough_6h_Storage	2015010806	-0.0103874
213	S17	CSP_Trough_6h_Storage	2015010806	-0.0104108
212	S17	CSP_Trough_6h_Storage	2015010806	-0.0104108
210	S22	CSP_Trough_No_Storage	2015010806	-0.00847488
209	S21	CSP_Trough_No_Storage	2015010806	-0.00847499
208	S20	CSP_Trough_No_Storage	2015010806	-0.00847493
207	S20	CSP_Trough_No_Storage	2015010806	-0.00847491
206	S19	CSP_Trough_No_Storage	2015010806	-0.008475
205	S19	CSP_Trough_No_Storage	2015010806	-0.00847496
204	S17	CSP_Trough_No_Storage	2015010806	-0.00847495
203	S17	CSP_Trough_No_Storage	2015010806	-0.00847499
42	S22	Central_PV	2015010806	0
41	S21	Central_PV	2015010806	0
40	S20	Central_PV	2015010806	0
39	S20	Central_PV	2015010806	0
38	S19	Central_PV	2015010806	0
37	S19	Central_PV	2015010806	0
36	S17	Central_PV	2015010806	0
35	S17	Central_PV	2015010806	0
34	S7	Wind	2015010806	0.037456
33	S7	Wind	2015010806	0.0189459
32	S5	Wind	2015010806	0
31	S5	Wind	2015010806	0
29	S22	Wind	2015010806	0
25	S21	Wind	2015010806	0.477664
23	S21	Wind	2015010806	0.63788
22	S20	Wind	2015010806	0.0991602
21	S20	Wind	2015010806	0.481064
20	S20	Wind	2015010806	0.374485
19	S20	Wind	2015010806	0.197055
16	S20	Wind	2015010806	0.00320894
15	S20	Wind	2015010806	0
12	S17	Wind	2015010806	0.228809
11	S17	Wind	2015010806	0.346188
8	S17	Wind	2015010806	0.184986
7	S17	Wind	2015010806	0.0339817
6	S17	Wind	2015010806	0.639633
4	S15	Wind	2015010806	0
3	S15	Wind	2015010806	0.0337289
2	S15	Wind	2015010806	0
1	S14	Wind	2015010806	0.0401887
172	S4	Hydro_RoR	2015010810	0.467742
173	S4	Hydro_RoR	2015010810	0.467742
176	S4	Hydro_RoR	2015010810	0.467742
180	S8	Hydro_RoR	2015010810	0
181	S8	Hydro_RoR	2015010810	0
188	S8	Hydro_RoR	2015010810	0
174	S4	Hydro_RoR	2015010810	0.65
175	S4	Hydro_RoR	2015010810	0.65
185	S8	Hydro_RoR	2015010810	0.497738
125	S1	Hydro_RoR	2015010810	0.285714
137	S1	Hydro_RoR	2015010810	0.285714
124	S1	Hydro_RoR	2015010810	0.285714
128	S1	Hydro_RoR	2015010810	0.285714
135	S1	Hydro_RoR	2015010810	0.285714
132	S1	Hydro_RoR	2015010810	0.285714
122	S1	Hydro_RoR	2015010810	0.285714
138	S11	Hydro_RoR	2015010810	1
171	S4	Hydro_RoR	2015010810	1
191	S8	Hydro_RoR	2015010810	0.554444
183	S8	Hydro_RoR	2015010810	0.554444
178	S7	Hydro_RoR	2015010810	0.373333
141	S15	Hydro_RoR	2015010810	0.373333
129	S1	Hydro_RoR	2015010810	0.437853
133	S1	Hydro_RoR	2015010810	0.437853
134	S1	Hydro_RoR	2015010810	0.437853
115	S1	Hydro_RoR	2015010810	0.437853
114	S1	Hydro_RoR	2015010810	0.437853
123	S1	Hydro_RoR	2015010810	0.437853
126	S1	Hydro_RoR	2015010810	0.437853
127	S1	Hydro_RoR	2015010810	0.437853
117	S1	Hydro_RoR	2015010810	0.437853
119	S1	Hydro_RoR	2015010810	0.242105
193	S8	Hydro_RoR	2015010810	0.242105
189	S8	Hydro_RoR	2015010810	0.242105
182	S8	Hydro_RoR	2015010810	1
179	S8	Hydro_RoR	2015010810	1
184	S8	Hydro_RoR	2015010810	1
136	S1	Hydro_RoR	2015010810	0.5
131	S1	Hydro_RoR	2015010810	0.5
121	S1	Hydro_RoR	2015010810	0.5
120	S1	Hydro_RoR	2015010810	0.5
130	S1	Hydro_RoR	2015010810	0.5
116	S1	Hydro_RoR	2015010810	0.0828571
113	S1	Hydro_RoR	2015010810	0.0828571
169	S18	Hydro_RoR	2015010810	0.636364
167	S18	Hydro_RoR	2015010810	0.636364
165	S18	Hydro_RoR	2015010810	0.636364
146	S18	Hydro_RoR	2015010810	0.636364
170	S18	Hydro_RoR	2015010810	0.636364
112	1	Hydro_RoR	2015010810	0.636364
111	1	Hydro_RoR	2015010810	0.636364
144	S18	Hydro_RoR	2015010810	0.636364
142	S18	Hydro_RoR	2015010810	0.636364
157	S18	Hydro_RoR	2015010810	0.636364
140	S12	Hydro_RoR	2015010810	0.636364
139	S12	Hydro_RoR	2015010810	0.636364
148	S18	Hydro_RoR	2015010810	0.636364
159	S18	Hydro_RoR	2015010810	0.636364
155	S18	Hydro_RoR	2015010810	0.636364
160	S18	Hydro_RoR	2015010810	0.636364
150	S18	Hydro_RoR	2015010810	0.636364
162	S18	Hydro_RoR	2015010810	0.636364
163	S18	Hydro_RoR	2015010810	0.636364
110	1	Hydro_RoR	2015010810	0.636364
164	S18	Hydro_RoR	2015010810	0.636364
168	S18	Hydro_RoR	2015010810	0.539216
143	S18	Hydro_RoR	2015010810	0.539216
149	S18	Hydro_RoR	2015010810	0.539216
151	S18	Hydro_RoR	2015010810	0.291829
147	S18	Hydro_RoR	2015010810	0.291829
145	S18	Hydro_RoR	2015010810	0.291829
158	S18	Hydro_RoR	2015010810	0.291829
161	S18	Hydro_RoR	2015010810	0.291829
166	S18	Hydro_RoR	2015010810	0.291829
156	S18	Hydro_RoR	2015010810	0.291829
154	S18	Hydro_RoR	2015010810	0.291829
153	S18	Hydro_RoR	2015010810	0.291829
152	S18	Hydro_RoR	2015010810	0.291829
118	S1	Hydro_RoR	2015010810	0.442825
190	S8	Hydro_RoR	2015010810	0.975
192	S8	Hydro_RoR	2015010810	0.975
187	S8	Hydro_RoR	2015010810	0.975
186	S8	Hydro_RoR	2015010810	0.975
177	S7	Hydro_RoR	2015010810	0
219	S22	CSP_Trough_6h_Storage	2015010810	1
218	S21	CSP_Trough_6h_Storage	2015010810	1
217	S20	CSP_Trough_6h_Storage	2015010810	1
216	S20	CSP_Trough_6h_Storage	2015010810	1
215	S19	CSP_Trough_6h_Storage	2015010810	1
214	S19	CSP_Trough_6h_Storage	2015010810	1
213	S17	CSP_Trough_6h_Storage	2015010810	1
212	S17	CSP_Trough_6h_Storage	2015010810	1
210	S22	CSP_Trough_No_Storage	2015010810	0.984092
209	S21	CSP_Trough_No_Storage	2015010810	1
208	S20	CSP_Trough_No_Storage	2015010810	1
207	S20	CSP_Trough_No_Storage	2015010810	0.990603
206	S19	CSP_Trough_No_Storage	2015010810	1
205	S19	CSP_Trough_No_Storage	2015010810	0.997566
204	S17	CSP_Trough_No_Storage	2015010810	0.985614
203	S17	CSP_Trough_No_Storage	2015010810	0.984974
42	S22	Central_PV	2015010810	0.575475
41	S21	Central_PV	2015010810	0.61832
40	S20	Central_PV	2015010810	0.61577
39	S20	Central_PV	2015010810	0.58919
38	S19	Central_PV	2015010810	0.57973
37	S19	Central_PV	2015010810	0.551485
36	S17	Central_PV	2015010810	0.61669
35	S17	Central_PV	2015010810	0.618535
34	S7	Wind	2015010810	0.128565
33	S7	Wind	2015010810	0.370795
32	S5	Wind	2015010810	0.17937
31	S5	Wind	2015010810	0.346622
29	S22	Wind	2015010810	0
25	S21	Wind	2015010810	0.0104846
23	S21	Wind	2015010810	0.0891735
22	S20	Wind	2015010810	0.0104864
21	S20	Wind	2015010810	0.0557174
20	S20	Wind	2015010810	0.0147337
19	S20	Wind	2015010810	0.0439197
16	S20	Wind	2015010810	0
15	S20	Wind	2015010810	0
12	S17	Wind	2015010810	0
11	S17	Wind	2015010810	0
8	S17	Wind	2015010810	0
7	S17	Wind	2015010810	0
6	S17	Wind	2015010810	0.0123728
